onset	duration	trial_type	trial_type_index	response_time	runNum	trialNum	task	categoryI	category	fixColorChange	fixColorChangeStimNum	fixColorChangeIncrement	stimRepeat	repeatStimNum	stim1File	stim1Index	stim2File	stim2Index	stim3File	stim3Index	stim4File	stim4Index	fontI	font	tstimulus1Ons	tISI1Ons	tstimulus2Ons	tISI2Ons	tstimulus3Ons	tISI3Ons	tstimulus4Ons	tISI4Ons	tTrialStart	tTrialEnd	tRes	fixBreak	trialDone	nFixBreakSegs	tFixBreak	userQuit	chosenRes	didRecalib	quitDuringRecalib	taskName
10.6573445260001	4	blank	13	n/a	1	1	1	13	blank	0	0	0	0	0	n/a	0	n/a	0	n/a	0	n/a	0	0	n/a	10.6832109430006	11.3831924890001	11.6831466620006	12.3831475730003	12.6832128400001	13.3831927010006	13.6831927180001	14.3831815150006	10.6573445260001	14.5719573160004	n/a	1	1	1	10.9849	0	n/a	n/a	n/a	oneback
14.6043385860003	4	lowFreqWords	2	n/a	1	2	1	2	lowFreqWords	0	0	0	0	0	lowFreqWords_Courier New_44.mat	44	lowFreqWords_Courier New_49.mat	49	lowFreqWords_Courier New_36.mat	36	lowFreqWords_Courier New_57.mat	57	1	Courier New	14.6831543950002	15.3831907240001	15.6831971780002	16.3831964210003	16.6832095380005	17.3831913430004	17.6831713490001	18.3832122570002	14.6043385860003	18.568341958	n/a	1	1	1	16.0933	0	n/a	n/a	n/a	oneback
18.5863419460002	4	maleFaces	9	n/a	1	3	1	9	maleFaces	0	0	0	0	0	maleFaces_92.mat	92	maleFaces_68.mat	68	maleFaces_46.mat	46	maleFaces_64.mat	64	0	n/a	18.6831574630005	19.383147816	19.6831553620004	20.383233818	20.6831705049999	21.3831939680003	21.6831784570004	22.3831922400004	18.5863419460002	22.5679884159999	n/a	0	1	0	n/a	0	n/a	n/a	n/a	oneback
22.5872242960004	4	blank	13	n/a	1	4	1	13	blank	0	0	0	0	0	n/a	0	n/a	0	n/a	0	n/a	0	0	n/a	22.6831964680005	23.3831548830003	23.6831911380004	24.3831931150007	24.6831366340002	25.3831999520007	25.6831947580004	26.383161488	22.5872242960004	26.5678370800006	n/a	1	1	1	23.752	0	n/a	n/a	n/a	oneback
26.5890149639999	4	lowFreqWords	2	0.44316	1	5	1	2	lowFreqWords	0	0	0	1	3	lowFreqWords_Courier New_4.mat	4	lowFreqWords_Courier New_55.mat	55	lowFreqWords_Courier New_55.mat	55	lowFreqWords_Courier New_29.mat	29	1	Courier New	26.6831640830005	27.3831947640001	27.6831772129999	28.3832362379999	28.6831818310002	29.3831959690006	29.683175919	30.3831828040002	26.5890149639999	30.5712595650002	29.1263	1	1	2	30.3841	0	2	n/a	n/a	oneback
30.6055790529999	4	femaleFaces	10	n/a	1	6	1	10	femaleFaces	0	0	0	1	3	femaleFaces_91.mat	91	femaleFaces_96.mat	96	femaleFaces_96.mat	96	femaleFaces_61.mat	61	0	n/a	30.6831457389999	31.3831918470005	31.6831778310006	32.3831779980001	32.6831551750001	33.383192239	33.6831907180003	34.3831968660006	30.6055790529999	34.5676838489999	n/a	0	1	0	n/a	0	n/a	n/a	n/a	oneback
34.5840618990005	4	objects1	11	n/a	1	7	1	11	objects1	0	0	0	0	0	objects1_1.mat	1	objects1_83.mat	83	objects1_38.mat	38	objects1_94.mat	94	0	n/a	34.6831525280004	35.3831958850005	35.6832380780006	36.3832336370006	36.6831471149999	37.3832179050005	37.683203308	38.3831925590002	34.5840618990005	38.5675419899999	n/a	1	1	1	37.0687	0	n/a	n/a	n/a	oneback
38.582888682	4	pseudowords	3	n/a	1	8	1	3	pseudowords	1	4	1	0	0	pseudowords_Sloan_35.mat	35	pseudowords_Sloan_9.mat	9	pseudowords_Sloan_36.mat	36	pseudowords_Sloan_25.mat	25	2	Sloan	38.6832327760003	39.3831920990006	39.6831281310006	40.383103919	40.6831974300003	41.3831967760007	41.683175485	42.3831961820006	38.582888682	42.5675463030002	n/a	1	1	3	41.1279	0	n/a	n/a	n/a	oneback
42.5830532170003	4	maleFaces	9	0.32996	1	9	1	9	maleFaces	1	2	3	1	4	maleFaces_70.mat	70	maleFaces_75.mat	75	maleFaces_93.mat	93	maleFaces_93.mat	93	0	n/a	42.6831562970001	43.383178004	43.6831355049999	44.3831936440001	44.683193242	45.3832396540001	45.6831785660006	46.3831772170006	42.5830532170003	46.5675364819999	46.0131	1	1	1	45.1297	0	2	n/a	n/a	oneback
46.584105123	4	blank	13	n/a	1	10	1	13	blank	0	0	0	0	0	n/a	0	n/a	0	n/a	0	n/a	0	0	n/a	46.6831194790002	47.383113504	47.6831496820005	48.3831945810007	48.6831928060001	49.3831758740007	49.6831253440005	50.3831783650003	46.584105123	50.5675365800007	n/a	1	1	3	50.4027	0	n/a	n/a	n/a	oneback
