onset	duration	trial_type	taskName	stimulusCategory	response_time	runNum	blockNum	blockTrial	trialNum	task	stimulusType	locationI	categoryI	sizeCondI	fixTargPres	whichStair	wordIndex	stringLength	string_1	string_2	string_3	string_4	stringFreqBin	stringFreq	ELP_FreqHAL	stringOrthN	ELP_MeanRT	stringCategory	gapLetterI	eccentricity	sizeSpacingCond	xHeightDeg	spacingCondition	fontSizeI	fontSizePoints	fontSpacingDeg	tstimulusOns	tresponseOns	tTrialStart	tRes	fixBreak	trialDone	nFixBreakSegs	tFixBreak	userQuit	chosenRes	responseTimeout	respCorrect	didRecalib	quitDuringRecalib	tFeedback	tTrialEnd	fixationTargColr	year	month	day	runNumber	RT	edfMatchesMat	edfTStart	edfTFixOn	edfTStimOn	edfTStimOff	edfTRespInterval	edfFixBreak	edfTFixBreak	onlineFixBreak	onlineFixBreakInBlink	propBadSamples	horizGazeSD	vertGazeSD	timeOfFirstDevRelStimOns	timeOfMaxDevRelStimOns	maxEyeDev	eyeDevAngle	nBlinksInFixtnInterval	nBlinksInPostStimInterval	medianITIGazeX	medianITIGazeY	meanITIGazeX	meanITIGazeY	medGazeXDuringStim	medGazeYDuringStim	offlineFixBreak	blinkDuringFixBreak	lookedAtOtherStimLoc	breakPosX	breakPosY	correctedBreakPosX	correctedBreakPosY	lookedAtOtherLoc_PostStim	breakPosX_postStim	breakPosY_postStim	correctedBreakPosX_postStim	correctedBreakPosY_postStim	postStimBreakTStart	nPostStimSaccs	postStimSac1_endX	postStimSac1_endY	postStimSac1_dx	postStimSac1_RT	postStimSac2_endX	postStimSac2_endY	postStimSac2_dx	postStimSac2_RT	hasEDFFile
58.68562548	0.1499976	1.5	AttndFix	letters	1.583388168	3	2	5	11	2	1	7	2	1	1	1	151	4	such				high	966.52	371015	3	620.25	real	1	1.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	58.68562548	58.835585227	58.540460736	60.269013648	1	1	1	58.692202675	0	2	0	1	0	0	NaN	62.519934753	0.774596669241483	2020	12	10	3	1583.388168	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
62.685587279	0.1499976	9	AttndFix	letters	1.62107850300001	3	2	6	12	2	1	11	2	1	0	2	152	4	many				high	959.8	474923	5	620.433	real	1	9	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	62.685587279	62.835589594	62.540540539	64.306665782	0	1	0	NaN	0	1	0	1	0	0	NaN	66.519478011	0.880111736793393	2020	12	10	3	1621.07850300001	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
74.685628756	0.1499976	1.5	AttndFix	shapes	1.23630957700001	3	3	1	13	2	2	7	1	1	0	2	14	4	2	2	1	2		0	0	0	0	pseudo	1	1.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	74.685628756	74.835622776	74.545407621	75.921938333	1	1	1	74.756827507	0	1	0	1	0	0	NaN	78.519725082	0.774596669241483	2020	12	10	3	1236.30957700001	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
78.68553777	0.1499976	4.5	AttndFix	shapes	0.938322209999995	3	3	2	14	2	2	9	1	1	1	2	16	4	2	2	2	2		0	0	0	0	pseudo	1	4.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	78.68553777	78.835569206	78.537315156	79.62385998	1	1	1	78.685850382	0	2	0	1	0	0	NaN	82.519427197	0.681731619880499	2020	12	10	3	938.322209999995	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
82.685596284	0.1499976	-1.5	AttndFix	shapes	0.683240439000002	3	3	3	15	2	2	5	2	1	0	2	14	4	2	2	1	2		0	0	0	0	real	2	-1.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	82.685596284	82.835587531	82.538284599	83.368836723	1	1	1	82.685967271	0	1	0	1	0	0	NaN	86.519589751	0.6	2020	12	10	3	683.240439000002	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
86.685586856	0.1499976	-1.5	AttndFix	shapes	0.975338915999998	3	3	4	16	2	2	5	2	1	1	2	3	4	1	1	2	1		0	0	0	0	real	1	-1.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	86.685586856	86.835584461	86.537382487	87.660925772	1	1	1	86.685890862	0	2	0	1	0	0	NaN	90.519404267	0.528067042076036	2020	12	10	3	975.338915999998	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
90.685587541	0.1499976	-4.5	AttndFix	shapes	1.252139021	3	3	5	17	2	2	3	2	1	1	2	7	4	1	2	1	2		0	0	0	0	real	1	-4.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	90.685587541	90.835596388	90.53693817	91.937726562	0	1	0	NaN	0	2	0	1	0	0	NaN	94.519362986	0.46475800154489	2020	12	10	3	1252.139021	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
94.685583853	0.1499976	-4.5	AttndFix	shapes	1.500446168	3	3	6	18	2	2	3	2	1	0	1	14	4	2	2	1	2		0	0	0	0	real	2	-4.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	94.685583853	94.835591483	94.536755695	96.186030021	0	1	0	NaN	0	1	0	1	0	0	NaN	98.519579024	0.726682215329394	2020	12	10	3	1500.446168	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
102.685583511	0.1499976	-3	AttndFix	letters	0.894189243	3	4	1	19	2	1	4	2	1	0	2	137	4	time				high	1770.21	788823	10	530.147	real	1	-3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	102.685583511	102.835628178	102.544313593	103.579772754	0	1	0	NaN	0	1	0	1	0	0	NaN	106.51958606	0.4090389719283	2020	12	10	3	894.189243	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
106.685584785	0.1499976	9	AttndFix	letters	0.832288612000013	3	4	2	20	2	1	11	2	1	1	2	193	4	does				high	446.31	525612	15	586.562	real	1	9	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	106.685584785	106.83555136	106.537369112	107.517873397	0	1	0	NaN	0	1	0	0	0	0	NaN	110.519440362	0.36	2020	12	10	3	832.288612000013	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
110.685555412	0.1499976	0	AttndFix	letters	1.05315415199999	3	4	3	21	2	1	6	1	1	0	2	68	4	mely				0	0	NaN	2	NaN	pseudo	1	0	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	110.685555412	110.835570401	110.539709337	111.738709564	0	1	0	NaN	0	1	0	1	0	0	NaN	114.519588721	0.6	2020	12	10	3	1053.15415199999	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
114.685553975	0.1499976	-6	AttndFix	letters	0.73121415899999	3	4	4	22	2	1	2	1	1	1	2	126	4	wete				0	0	NaN	3	NaN	pseudo	1	-6	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	114.685553975	114.835622318	114.53931019	115.416768134	0	1	0	NaN	0	2	0	1	0	0	NaN	118.519558719	0.528067042076036	2020	12	10	3	731.21415899999	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
118.68559531	0.1499976	-3	AttndFix	letters	0.654167330000007	3	4	5	23	2	1	4	1	1	0	1	85	4	thir				0	0	NaN	2	NaN	pseudo	1	-3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	118.68559531	118.835498523	118.536678228	119.33976264	1	1	1	118.685875912	0	1	0	1	0	0	NaN	122.519457431	0.681731619880499	2020	12	10	3	654.167330000007	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
122.685515308	0.1499976	0	AttndFix	letters	0.735281865000019	3	4	6	24	2	1	6	1	1	0	2	30	4	muro				0	0	NaN	1	NaN	pseudo	1	0	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	122.685515308	122.835542971	122.53730749	123.420797173	1	1	1	122.739547875	0	1	0	1	0	0	NaN	126.519536662	0.495402243794858	2020	12	10	3	735.281865000019	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
132.685589104	0.1499976	0	AttndFix	shapes	1.108467827	3	5	1	25	2	2	6	2	1	1	1	13	4	2	1	2	2		0	0	0	0	real	1	0	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	132.685589104	132.835507462	132.551315403	133.794056931	1	1	1	132.685931255	0	2	0	1	0	0	NaN	136.519415481	0.639561546630424	2020	12	10	3	1108.467827	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
136.685512535	0.1499976	1.5	AttndFix	shapes	0.763291597999995	3	5	2	26	2	2	7	2	1	1	2	13	4	2	1	2	2		0	0	0	0	real	2	1.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	136.685512535	136.835678703	136.536788929	137.448804133	1	1	1	136.685792605	0	1	0	0	0	0	NaN	140.519509323	0.46475800154489	2020	12	10	3	763.291597999995	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
140.685632451	0.1499976	0	AttndFix	shapes	1.52440193199999	3	5	3	27	2	2	6	1	1	0	1	4	4	1	2	1	1		0	0	0	0	pseudo	2	0	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	140.685632451	140.835515281	140.537238795	142.210034383	1	1	1	140.685957822	0	2	0	0	0	0	NaN	144.519467964	0.6	2020	12	10	3	1524.40193199999	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
144.685517853	0.1499976	-4.5	AttndFix	shapes	0.828282302000019	3	5	4	28	2	2	3	2	1	0	1	8	4	1	2	2	1		0	0	0	0	real	2	-4.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	144.685517853	144.835540945	144.537598389	145.513800155	0	1	0	NaN	0	1	0	1	0	0	NaN	148.519629032	0.774596669241483	2020	12	10	3	828.282302000019	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
148.68555511	0.1499976	-1.5	AttndFix	shapes	0.914214852000015	3	5	5	29	2	2	5	1	1	1	2	5	4	2	1	1	1		0	0	0	0	pseudo	2	-1.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	148.68555511	148.835534864	148.53745034	149.599769962	1	1	1	148.685892038	0	2	0	1	0	0	NaN	152.519410857	0.6	2020	12	10	3	914.214852000015	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
152.685557856	0.1499976	-3	AttndFix	shapes	0.928421283000006	3	5	6	30	2	2	4	2	1	1	2	12	4	1	2	2	2		0	0	0	0	real	1	-3	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	152.685557856	152.835579492	152.537960838	153.613979139	1	1	1	152.685975644	0	2	0	1	0	0	NaN	156.519393466	0.562885623591171	2020	12	10	3	928.421283000006	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
160.685575615	0.1499976	3	AttndFix	shapes	0.898195017000035	3	6	1	31	2	2	8	2	1	1	2	6	4	1	1	2	2		0	0	0	0	real	2	3	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	160.685575615	160.835646519	160.545195669	161.583770632	1	1	1	160.685870349	0	2	0	1	0	0	NaN	164.519523105	0.528067042076036	2020	12	10	3	898.195017000035	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
164.685519292	0.1499976	1.5	AttndFix	shapes	0.902176988999997	3	6	2	32	2	2	7	1	1	1	2	12	4	1	2	2	2		0	0	0	0	pseudo	1	1.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	164.685519292	164.835625682	164.537082689	165.587696281	1	1	1	164.685899881	0	1	0	0	0	0	NaN	168.519544943	0.495402243794858	2020	12	10	3	902.176988999997	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
