onset	duration	trial_type	taskName	stimulusCategory	response_time	runNum	blockNum	blockTrial	trialNum	task	stimulusType	locationI	categoryI	sizeCondI	fixTargPres	whichStair	wordIndex	stringLength	string_1	string_2	string_3	string_4	stringFreqBin	stringFreq	ELP_FreqHAL	stringOrthN	ELP_MeanRT	stringCategory	gapLetterI	eccentricity	sizeSpacingCond	xHeightDeg	spacingCondition	fontSizeI	fontSizePoints	fontSpacingDeg	tstimulusOns	tresponseOns	tTrialStart	tRes	fixBreak	trialDone	nFixBreakSegs	tFixBreak	userQuit	chosenRes	responseTimeout	respCorrect	didRecalib	quitDuringRecalib	tFeedback	tTrialEnd	fixationTargColr	year	month	day	runNumber	RT	edfMatchesMat	edfTStart	edfTFixOn	edfTStimOn	edfTStimOff	edfTRespInterval	edfFixBreak	edfTFixBreak	onlineFixBreak	onlineFixBreakInBlink	propBadSamples	horizGazeSD	vertGazeSD	timeOfFirstDevRelStimOns	timeOfMaxDevRelStimOns	maxEyeDev	eyeDevAngle	nBlinksInFixtnInterval	nBlinksInPostStimInterval	medianITIGazeX	medianITIGazeY	meanITIGazeX	meanITIGazeY	medGazeXDuringStim	medGazeYDuringStim	offlineFixBreak	blinkDuringFixBreak	lookedAtOtherStimLoc	breakPosX	breakPosY	correctedBreakPosX	correctedBreakPosY	lookedAtOtherLoc_PostStim	breakPosX_postStim	breakPosY_postStim	correctedBreakPosX_postStim	correctedBreakPosY_postStim	postStimBreakTStart	nPostStimSaccs	postStimSac1_endX	postStimSac1_endY	postStimSac1_dx	postStimSac1_RT	postStimSac2_endX	postStimSac2_endY	postStimSac2_dx	postStimSac2_RT	hasEDFFile
10.685585908	0.1499976	-4.5	AttndFix	letters	1.1362	3	1	1	1	2	1	3	2	1	0	2	238	4	n/a	n/a	n/a	n/a	high	247.55	91547	10	547.452	real	1	-4.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	10.685585908	10.835586425	10.666218555	11.8218	0	1	0	n/a	0	1	0	1	0	0	n/a	14.520752081	1	2020	12	10	3	1136.2348	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0
14.685583303	0.1499976	-3	AttndFix	letters	1.5412	3	1	2	2	2	1	4	2	1	1	2	195	4	n/a	n/a	n/a	n/a	high	419.42	50231	8	702.594	real	1	-3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	14.685583303	14.835582523	14.56486654	16.2268	1	1	1	14.6874	0	2	0	1	0	0	n/a	18.52005904	1	2020	12	10	3	1541.2373	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0
18.685581886	0.1499976	6	AttndFix	letters	0.71014	3	1	3	3	2	1	10	1	1	0	2	89	4	n/a	n/a	n/a	n/a	0	0	n/a	2	n/a	pseudo	1	6	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	18.685581886	18.835587177	18.546525695	19.3957	0	1	0	n/a	0	1	0	1	0	0	n/a	22.520351136	1	2020	12	10	3	710.1439	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0
22.685625625	0.1499976	1.5	AttndFix	letters	0.86123	3	1	4	4	2	1	7	2	1	1	1	231	4	n/a	n/a	n/a	n/a	high	263.08	59724	10	616.882	real	1	1.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	22.685625625	22.835586013	22.540691105	23.5469	0	1	0	n/a	0	2	0	1	0	0	n/a	26.519713651	0.75	2020	12	10	3	861.2336	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0
26.685593816	0.1499976	4.5	AttndFix	letters	0.76725	3	1	5	5	2	1	9	2	1	0	1	239	4	n/a	n/a	n/a	n/a	high	246.95	0	2	698.303	real	1	4.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	26.685593816	26.835584228	26.548262615	27.4528	1	1	1	26.6867	0	1	0	1	0	0	n/a	30.521545898	0.75	2020	12	10	3	767.252	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0
30.685590201	0.1499976	-4.5	AttndFix	letters	n/a	3	1	6	6	2	1	3	2	1	1	1	135	4	n/a	n/a	n/a	n/a	high	1820	705900	7	567.531	real	1	-4.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	30.685590201	30.835585731	30.579699874	n/a	1	1	1	30.686	0	n/a	1	n/a	0	0	n/a	34.519792701	0.660083802595045	2020	12	10	3	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0
42.685609901	0.1499976	1.5	AttndFix	letters	1.3541	3	2	1	7	2	1	7	2	1	0	1	237	4	n/a	n/a	n/a	n/a	high	249.69	51800	12	604.324	real	1	1.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	42.685609901	42.83558495	42.547746491	44.0397	1	1	1	42.686	0	1	0	1	0	0	n/a	46.519521483	1	2020	12	10	3	1354.1192	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0
46.685588734	0.1499976	-6	AttndFix	letters	0.8293	3	2	2	8	2	1	2	2	1	1	1	157	4	n/a	n/a	n/a	n/a	high	845.99	232041	16	630.121	real	1	-6	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	46.685588734	46.835596328	46.54043113	47.5149	0	1	0	n/a	0	2	0	1	0	0	n/a	50.520302066	0.880111736793393	2020	12	10	3	829.2989	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0
50.685583056	0.1499976	9	AttndFix	letters	1.0412	3	2	3	9	2	1	11	2	1	0	2	253	4	n/a	n/a	n/a	n/a	high	216.55	38548	2	673.706	real	1	9	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	50.685583056	50.83562149	50.540511694	51.7268	0	1	0	n/a	0	1	0	1	0	0	n/a	54.519509215	1	2020	12	10	3	1041.1808	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0
54.685539769	0.1499976	-4.5	AttndFix	letters	0.8153	3	2	4	10	2	1	3	1	1	1	1	91	4	n/a	n/a	n/a	n/a	0	0	n/a	2	n/a	pseudo	1	-4.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	54.685539769	54.835583468	54.550306734	55.5008	0	1	0	n/a	0	2	0	1	0	0	n/a	58.51954353	0.825670406324763	2020	12	10	3	815.3023	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0
