onset	duration	trial_type	taskName	stimulusCategory	response_time	runNum	blockNum	blockTrial	trialNum	task	stimulusType	locationI	categoryI	sizeCondI	fixTargPres	whichStair	wordIndex	stringLength	string_1	string_2	string_3	string_4	stringFreqBin	stringFreq	ELP_FreqHAL	stringOrthN	ELP_MeanRT	stringCategory	gapLetterI	eccentricity	sizeSpacingCond	xHeightDeg	spacingCondition	fontSizeI	fontSizePoints	fontSpacingDeg	tstimulusOns	tresponseOns	tTrialStart	tRes	fixBreak	trialDone	nFixBreakSegs	tFixBreak	userQuit	chosenRes	responseTimeout	respCorrect	didRecalib	quitDuringRecalib	tFeedback	tTrialEnd	fixationTargColr	year	month	day	runNumber	RT
10.6801514499966	0.116640786213808	-1.5	AttndFix	letters	2.32225041200581	1	1	1	1	2	1	5	1	1	1	1	67	4	lery				0	0	NaN	2	NaN	pseudo	1	-1.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	10.6801514499966	10.796609928002	10.622103857997	13.0024018620024	1	1	1	10.681353248001	0	1	0	0	0	0	NaN	14.5123246309959	0.75	2020	10	29	1	2322.25041200581
14.6794878049986	0.116640786213808	4.5	AttndFix	letters	0.852678994997405	1	1	2	2	2	1	9	2	1	1	2	261	4	lord				high	206.02	38009	9	627.364	real	1	4.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	14.6794878049986	14.7962648349931	14.5433848870016	15.532166799996	0	1	0	NaN	0	2	0	1	0	0	NaN	18.5113427920005	1	2020	10	29	1	852.678994997405
18.6790396129945	0.116640786213808	0	AttndFix	letters	1.17829289099609	1	1	3	3	2	1	6	1	1	0	2	5	4	inen				0	0	NaN	0	NaN	pseudo	1	0	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	18.6790396129945	18.7956851619965	18.537408750999	19.8573325039906	0	1	0	NaN	0	1	0	1	0	0	NaN	22.5111394330015	1	2020	10	29	1	1178.29289099609
22.6785186509951	0.116640786213808	3	AttndFix	letters	0.898451910004951	1	1	4	4	2	1	8	1	1	0	1	85	4	thir				0	0	NaN	2	NaN	pseudo	1	3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	22.6785186509951	22.7953018539993	22.533970657998	23.5769705610001	0	1	0	NaN	0	1	0	1	0	0	NaN	26.5111904819933	0.75	2020	10	29	1	898.451910004951
26.661461590993	0.116640786213808	4.5	AttndFix	letters	0.723364111006958	1	1	5	5	2	1	9	1	1	0	1	126	4	wete				0	0	NaN	3	NaN	pseudo	1	4.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	26.661461590993	26.7781061959977	26.5381016359897	27.3848257019999	0	1	0	NaN	0	1	0	1	0	0	NaN	30.4946250819921	0.75	2020	10	29	1	723.364111006958
30.6609378189896	0.116640786213808	3	AttndFix	letters	0.775257529006922	1	1	6	6	2	1	8	1	1	1	1	61	4	inow				0	0	NaN	2	NaN	pseudo	1	3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	30.6609378189896	30.7778066969913	30.5421888549899	31.4361953479965	0	1	0	NaN	0	2	0	1	0	0	NaN	34.4930223800038	0.660083802595045	2020	10	29	1	775.257529006922
38.6600083859958	0.116640786213808	9	AttndFix	letters	NaN	1	2	1	7	2	1	11	1	1	1	2	36	4	onll				0	0	NaN	1	NaN	pseudo	1	9	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	38.6600083859958	38.7767290420015	38.529370172997	NaN	1	1	1	38.6606108720007	0	NaN	1	NaN	0	0	NaN	42.4923807070008	1	2020	10	29	1	NaN
42.6595559729903	0.116640786213808	-3	AttndFix	letters	1.00049481500173	1	2	2	8	2	1	4	2	1	1	2	163	4	came				high	708.92	115002	18	668.484	real	1	-3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	42.6595559729903	42.7762042370014	42.5131790409941	43.6600507879921	1	1	1	42.6597655299993	0	1	0	0	0	0	NaN	46.491113807002	1	2020	10	29	1	1000.49481500173
46.6591137020005	0.116640786213808	-4.5	AttndFix	letters	0.798049586999696	1	2	3	9	2	1	3	2	1	0	2	192	4	tell				high	448.34	201112	12	534.25	real	1	-4.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	46.6591137020005	46.7757547660003	46.5110390119953	47.4571632890002	0	1	0	NaN	0	1	0	1	0	0	NaN	50.4908944939962	1	2020	10	29	1	798.049586999696
50.6586671779951	0.116640786213808	0	AttndFix	letters	1.09187620700686	1	2	4	10	2	1	6	2	1	0	1	256	4	wife				high	215.6	38746	9	584.8	real	1	0	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	50.6586671779951	50.7755438280001	50.5163676660013	51.7505433850019	0	1	0	NaN	0	1	0	1	0	0	NaN	54.4905009399954	0.580947501931112	2020	10	29	1	1091.87620700686
54.6581772709906	0.116640786213808	3	AttndFix	letters	0.793856226999196	1	2	5	11	2	1	8	1	1	0	2	125	4	usen				0	0	NaN	3	NaN	pseudo	1	3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	54.6581772709906	54.775051300996	54.5097650279931	55.4520334979898	0	1	0	NaN	0	1	0	1	0	0	NaN	58.4900608729949	0.880111736793393	2020	10	29	1	793.856226999196
58.6579077310016	0.116640786213808	4.5	AttndFix	letters	0.68516873200133	1	2	6	12	2	1	9	1	1	0	2	62	4	inth				0	0	NaN	2	NaN	pseudo	1	4.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	58.6579077310016	58.7743540669908	58.5108062869986	59.3430764630029	0	1	0	NaN	0	1	0	1	0	0	NaN	62.4896761489945	0.774596669241483	2020	10	29	1	685.16873200133
66.6568300450017	0.116640786213808	4.5	AttndFix	shapes	1.29830296899308	1	3	1	13	2	2	9	1	1	0	2	15	4	2	2	2	1		0	0	0	0	pseudo	2	4.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	66.6568300450017	66.7734897189948	66.5133232630033	67.9551330139948	0	1	0	NaN	0	1	0	1	0	0	NaN	70.4888742570038	0.681731619880499	2020	10	29	1	1298.30296899308
