onset	trial_type	trial_type_index	response_time	runNum	trialNum	task	categoryI	category	fixColorChange	fixColorChangeStimNum	fixColorChangeIncrement	stimRepeat	repeatStimNum	stim1File	stim1Index	stim2File	stim2Index	stim3File	stim3Index	stim4File	stim4Index	fontI	font	duration	tstimulus1Ons	tISI1Ons	tstimulus2Ons	tISI2Ons	tstimulus3Ons	tISI3Ons	tstimulus4Ons	tISI4Ons	tTrialStart	tTrialEnd	tRes	fixBreak	trialDone	nFixBreakSegs	tFixBreak	userQuit	chosenRes	didRecalib	quitDuringRecalib	taskName
10.6582334600007	PseudoSloanFovea	8	NaN	4	1	2	8	PseudoSloanFovea	0	0	0	0	0	lowFreqWordsFoveaSloan_PseudoSloan_10.mat	10	lowFreqWordsFoveaSloan_PseudoSloan_13.mat	13	lowFreqWordsFoveaSloan_PseudoSloan_95.mat	95	lowFreqWordsFoveaSloan_PseudoSloan_42.mat	42	3	PseudoSloan	4	10.6831129669999	11.3832033560002	11.6831879850006	12.3832392750001	12.6831471310006	13.3831919350005	13.6831678970002	14.3831688	10.6582334600007	14.571910525	NaN	1	1	3	14.3838762290006	0	NaN	NaN	NaN	fixation
14.6151510879999	blank	13	NaN	4	2	2	13	blank	0	0	0	0	0		0		0		0		0	0		4	14.6831580220005	15.383142138	15.6831761930007	16.3831765350005	16.6831759530005	17.3831847440006	17.6831799040001	18.3831706689998	14.6151510879999	18.5680458249999	NaN	1	1	8	18.3838705980006	0	NaN	NaN	NaN	fixation
18.5858607690006	lowFreqWordsFoveaSloan	5	NaN	4	3	2	5	lowFreqWordsFoveaSloan	0	0	0	0	0	lowFreqWordsFoveaSloan_Sloan_10.mat	10	lowFreqWordsFoveaSloan_Sloan_13.mat	13	lowFreqWordsFoveaSloan_Sloan_95.mat	95	lowFreqWordsFoveaSloan_Sloan_42.mat	42	2	Sloan	4	18.6831318820005	19.3831745890002	19.6831926949999	20.383193523	20.6831196600006	21.3831923100006	21.6830985650004	22.3831229560001	18.5858607690006	22.5679716539998	NaN	1	1	3	19.684000837	0	NaN	NaN	NaN	fixation
22.5869354360002	lowFreqWordsFoveaSloan	5	0.700675191999835	4	4	2	5	lowFreqWordsFoveaSloan	1	4	2	0	0	lowFreqWordsFoveaSloan_Sloan_7.mat	7	lowFreqWordsFoveaSloan_Sloan_82.mat	82	lowFreqWordsFoveaSloan_Sloan_3.mat	3	lowFreqWordsFoveaSloan_Sloan_23.mat	23	2	Sloan	4	22.6831841060002	23.383174605	23.6831815260002	24.3831788730004	24.6831717770001	25.383167811	25.6831726130004	26.3831247850003	22.5869354360002	26.5679553529999	26.3838478050002	1	1	4	26.3843211900003	0	2	NaN	NaN	fixation
26.5905505560004	highFreqWords	1	1.03944817299998	4	5	2	1	highFreqWords	1	3	3	0	0	highFreqWords_Sloan_84.mat	84	highFreqWords_Sloan_26.mat	26	highFreqWords_Sloan_38.mat	38	highFreqWords_Sloan_90.mat	90	2	Sloan	4	26.6831920760005	27.3831939370002	27.6831797929999	28.3831917860007	28.6831720970004	29.3831882730001	29.6831080130005	30.383106364	26.5905505560004	30.5712768210005	29.7226202700003	1	1	2	29.0923221880003	0	2	NaN	NaN	fixation
30.6033159960007	lowFreqWordsFoveaSloan	5	NaN	4	6	2	5	lowFreqWordsFoveaSloan	0	0	0	0	0	lowFreqWordsFoveaSloan_Sloan_72.mat	72	lowFreqWordsFoveaSloan_Sloan_53.mat	53	lowFreqWordsFoveaSloan_Sloan_80.mat	80	lowFreqWordsFoveaSloan_Sloan_52.mat	52	2	Sloan	4	30.6831953320007	31.3831711310004	31.6831145530005	32.3831495889999	32.6831246950005	33.3831122810006	33.6831896920003	34.3831746340002	30.6033159960007	34.5678533780001	NaN	1	1	1	34.4471822710002	0	NaN	NaN	NaN	fixation
34.5843058999999	femaleFaces	10	1.00058610199994	4	7	2	10	femaleFaces	1	3	5	1	3	femaleFaces_33.mat	33	femaleFaces_63.mat	63	femaleFaces_63.mat	63	femaleFaces_27.mat	27	0		4	34.6831927970006	35.3832371250001	35.6831636679999	36.3831858439999	36.68315188	37.3832134250006	37.6831854560005	38.3831928360005	34.5843058999999	38.5675566420005	37.6837379819999	1	1	8	38.3839988770005	0	2	NaN	NaN	fixation
38.5835412209999	highFreqWords	1	1.02848639300009	4	8	2	1	highFreqWords	1	4	3	0	0	highFreqWords_Courier New_69.mat	69	highFreqWords_Courier New_79.mat	79	highFreqWords_Courier New_15.mat	15	highFreqWords_Courier New_43.mat	43	1	Courier New	4	38.6831475899999	39.3831958640003	39.6831566870005	40.3832175940006	40.6831469700001	41.3831439260002	41.6831747240003	42.3831922270001	38.5835412209999	42.5676496690003	NaN	1	1	8	42.3840017850007	0	NaN	NaN	NaN	fixation
42.5851566669999	objects2	12	NaN	4	9	2	12	objects2	0	0	0	0	0	objects2_43.mat	43	objects2_93.mat	93	objects2_22.mat	22	objects2_58.mat	58	0		4	42.6831928299998	43.3831895930007	43.6831171570002	44.3830868230007	44.6831179740002	45.3831112440002	45.6831724940002	46.3831262760004	42.5851566669999	46.5674174940004	42.7116611170004	1	1	4	46.5150289500007	0	2	NaN	NaN	fixation
46.5830022560003	lowFreqWords	2	NaN	4	10	2	2	lowFreqWords	1	2	6	0	0	lowFreqWords_Courier New_11.mat	11	lowFreqWords_Courier New_16.mat	16	lowFreqWords_Courier New_89.mat	89	lowFreqWords_Courier New_57.mat	57	1	Courier New	4	46.6832422790003	47.3832283170004	47.68308978	48.3831222180006	48.6831121100004	49.383140807	49.683108055	50.3831948309999	46.5830022560003	50.5674915950003	NaN	1	1	8	50.3852485840007	0	NaN	NaN	NaN	fixation
