onset	duration	trial_type	taskName	stimulusCategory	response_time	runNum	blockNum	blockTrial	trialNum	task	stimulusType	locationI	categoryI	sizeCondI	fixTargPres	whichStair	wordIndex	stringLength	string_1	string_2	string_3	string_4	stringFreqBin	stringFreq	ELP_FreqHAL	stringOrthN	ELP_MeanRT	stringCategory	gapLetterI	eccentricity	sizeSpacingCond	xHeightDeg	spacingCondition	fontSizeI	fontSizePoints	fontSpacingDeg	fixationTargColr	tstimulusOns	tresponseOns	tTrialStart	tRes	fixBreak	trialDone	nFixBreakSegs	tFixBreak	userQuit	chosenRes	responseTimeout	respCorrect	didRecalib	quitDuringRecalib	tFeedback	tTrialEnd
10.6758841309929	0.149987647617236	-4.5	AttndStim	letters	0.86902	6	1	1	1	1	1	3	2	1	1	1	181	4	head	n/a	n/a	n/a	high	476.54	109089	12	523.882	real	1	-4.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.75	10.6758841309929	10.825979936053	10.6071095250081	11.5449	1	1	1	10.6769893639721	0	2	0	1	0	0	n/a	14.5101959740277
14.6753776459955	0.149987647617236	-3	AttndStim	letters	0.57152	6	1	2	2	1	1	4	2	1	0	2	183	4	knew	n/a	n/a	n/a	high	473.09	56518	3	597.742	real	1	-3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	1	14.6753776459955	14.8253753250465	14.5439420569455	15.2469	1	1	1	14.6764184200438	0	2	0	1	0	0	n/a	18.5093768179649
18.6749103099573	0.149987647617236	4.5	AttndStim	letters	0.71084	6	1	3	3	1	1	9	2	1	0	2	215	4	body	n/a	n/a	n/a	high	305.5	116235	3	577.576	real	1	4.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.75	18.6749103099573	18.8249074550113	18.533279904048	19.3858	1	1	1	18.6757168440381	0	2	0	1	0	0	n/a	22.5093133200426
22.6744779209839	0.149987647617236	4.5	AttndStim	letters	0.79946	6	1	4	4	1	1	9	2	1	0	1	148	4	much	n/a	n/a	n/a	high	1122.69	483898	5	593.969	real	1	4.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.75	22.6744779209839	22.8244534350233	22.5281641490292	23.4739	1	1	1	22.674773931969	0	2	0	1	0	0	n/a	26.508651206037
26.6739924249705	0.149987647617236	-1.5	AttndStim	letters	0.531	6	1	5	5	1	1	5	1	1	0	1	82	4	sirm	n/a	n/a	n/a	0	0	n/a	2	n/a	pseudo	1	-1.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	1	26.6739924249705	26.8240301989717	26.5336696619634	27.205	1	1	1	26.6743098349543	0	1	0	1	0	0	n/a	30.5094043359859
30.6735399139579	0.149987647617236	-6	AttndStim	letters	0.61971	6	1	6	6	1	1	2	1	1	0	2	71	4	okis	n/a	n/a	n/a	0	0	n/a	2	n/a	pseudo	1	-6	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.75	30.6735399139579	30.8235901270527	30.5414536460303	31.2932	1	1	1	30.6737795489607	0	1	0	1	0	0	n/a	34.5073557520518
40.6725187810371	0.149987647617236	-6	AttndStim	letters	0.92935	6	2	1	7	1	1	2	2	1	0	2	170	4	want	n/a	n/a	n/a	high	604.92	508123	13	596.212	real	1	-6	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	1	40.6725187810371	40.822377094999	40.5423046109499	41.6019	1	1	1	40.6727540530264	0	2	0	1	0	0	n/a	44.5065431540133
44.6719952180283	0.149987647617236	-9	AttndStim	letters	n/a	6	2	2	8	1	1	1	1	1	1	2	32	4	neny	n/a	n/a	n/a	0	0	n/a	1	n/a	pseudo	1	-9	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.880111736793393	44.6719952180283	44.8219235120341	44.5288539499743	n/a	1	1	1	44.6721948269987	0	n/a	1	n/a	0	0	n/a	48.5057117709657
48.6714545850409	0.149987647617236	-4.5	AttndStim	letters	1.1167	6	2	3	9	1	1	3	1	1	1	2	132	4	yous	n/a	n/a	n/a	0	0	n/a	3	n/a	pseudo	1	-4.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.660083802595045	48.6714545850409	48.8214445660124	48.5247283789795	49.7882	1	1	1	48.6716645159759	0	2	0	0	0	0	n/a	52.5050633680075
52.6710303759901	0.149987647617236	3	AttndStim	letters	0.74303	6	2	4	10	1	1	8	2	1	0	1	243	4	turn	n/a	n/a	n/a	high	235.59	89685	7	585.303	real	1	3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.774596669241483	52.6710303759901	52.8210496689426	52.5245360060362	53.4141	1	1	1	52.6712090510409	0	2	0	1	0	0	n/a	56.50466288405
56.6705446440028	0.149987647617236	9	AttndStim	letters	1.2844	6	2	5	11	1	1	11	1	1	1	2	13	4	onod	n/a	n/a	n/a	0	0	n/a	0	n/a	pseudo	1	9	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.681731619880499	56.6705446440028	56.8206094569759	56.522645422956	57.9549	1	1	1	56.6707787020132	0	1	0	1	0	0	n/a	60.5041720699519
