onset	duration	trial_type	taskName	stimulusCategory	response_time	runNum	blockNum	blockTrial	trialNum	task	stimulusType	locationI	categoryI	sizeCondI	fixTargPres	whichStair	wordIndex	stringLength	string_1	string_2	string_3	string_4	stringFreqBin	stringFreq	ELP_FreqHAL	stringOrthN	ELP_MeanRT	stringCategory	gapLetterI	eccentricity	sizeSpacingCond	xHeightDeg	spacingCondition	fontSizeI	fontSizePoints	fontSpacingDeg	tstimulusOns	tresponseOns	tTrialStart	tRes	fixBreak	trialDone	nFixBreakSegs	tFixBreak	userQuit	chosenRes	responseTimeout	respCorrect	didRecalib	quitDuringRecalib	tFeedback	tTrialEnd	fixationTargColr	year	month	day	runNumber	RT
10.6795153739995	0.15000716628012	1.5	AttndFix	shapes	0.645019152000714	7	1	1	1	2	2	7	2	1	0	2	15	4	2	2	2	1		0	0	0	0	real	2	1.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	10.6795153739995	10.8294472170001	10.6607326639996	11.3245345260002	1	1	1	10.6821480600001	0	1	0	1	0	0	NaN	14.5149638409994	1	2021	2	19	7	645.019152000714
14.679470043	0.15000716628012	0	AttndFix	shapes	0.660981346999506	7	1	2	2	2	2	6	1	1	1	1	12	4	1	2	2	2		0	0	0	0	pseudo	1	0	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	14.679470043	14.8295260779996	14.5575130359994	15.3404513899995	1	1	1	14.6810602229998	0	1	0	0	0	0	NaN	18.5138130799996	0.75	2021	2	19	7	660.981346999506
18.6795245899993	0.15000716628012	-4.5	AttndFix	shapes	0.652139143000568	7	1	3	3	2	2	3	2	1	0	2	1	4	1	1	1	1		0	0	0	0	real	1	-4.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	18.6795245899993	18.8294573949997	18.5405597119998	19.3316637329999	1	1	1	18.6810715759993	0	1	0	1	0	0	NaN	22.5143118489996	1	2021	2	19	7	652.139143000568
22.6795195909999	0.15000716628012	0	AttndFix	shapes	0.848202792999473	7	1	4	4	2	2	6	1	1	1	1	2	4	1	1	1	2		0	0	0	0	pseudo	2	0	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	22.6795195909999	22.8295158269993	22.5342414509996	23.5277223839994	1	1	1	22.6800827359993	0	1	0	0	0	0	NaN	26.51374072	0.75	2021	2	19	7	848.202792999473
26.6795278749996	0.15000716628012	0	AttndFix	shapes	0.642985182000302	7	1	5	5	2	2	6	2	1	0	1	3	4	1	1	2	1		0	0	0	0	real	1	0	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	26.6795278749996	26.8294945030002	26.542045569	27.3225130569999	1	1	1	26.6800822739997	0	1	0	1	0	0	NaN	30.5166406889994	0.75	2021	2	19	7	642.985182000302
30.6795487290001	0.15000716628012	-1.5	AttndFix	shapes	0.794217461999324	7	1	6	6	2	2	5	1	1	1	1	6	4	1	1	2	2		0	0	0	0	pseudo	2	-1.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	30.6795487290001	30.8294870129994	30.5724576289995	31.4737661909994	1	1	1	30.6799914229996	0	2	0	1	0	0	NaN	34.5140956659998	0.660083802595045	2021	2	19	7	794.217461999324
40.6794910110002	0.15000716628012	9	AttndFix	shapes	0.797151548999864	7	2	1	7	2	2	11	1	1	0	2	5	4	2	1	1	1		0	0	0	0	pseudo	1	9	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	40.6794910110002	40.8295043839998	40.5503504079998	41.4766425600001	1	1	1	40.6797720220002	0	1	0	1	0	0	NaN	44.5135479829996	1	2021	2	19	7	797.151548999864
44.6795259029996	0.15000716628012	-3	AttndFix	shapes	0.829168649000167	7	2	2	8	2	2	4	2	1	0	2	6	4	1	1	2	2		0	0	0	0	real	1	-3	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	44.6795259029996	44.8294609329996	44.5359059080001	45.5086945519997	1	1	1	44.6798030049995	0	1	0	1	0	0	NaN	48.5135515450002	0.880111736793393	2021	2	19	7	829.168649000167
48.6794978090002	0.15000716628012	3	AttndFix	shapes	0.871138919999794	7	2	3	9	2	2	8	1	1	1	2	8	4	1	2	2	1		0	0	0	0	pseudo	1	3	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	48.6794978090002	48.8295291079994	48.5340722579995	49.550636729	1	1	1	48.679897428	0	2	0	1	0	0	NaN	52.5135047479998	0.774596669241483	2021	2	19	7	871.138919999794
52.6795188239994	0.15000716628012	4.5	AttndFix	shapes	0.760100481000336	7	2	4	10	2	2	9	1	1	0	1	16	4	2	2	2	2		0	0	0	0	pseudo	2	4.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	52.6795188239994	52.8295290380001	52.5431012190002	53.4396193049997	1	1	1	52.6797985799994	0	1	0	1	0	0	NaN	56.513468737	0.580947501931112	2021	2	19	7	760.100481000336
56.6794884350002	0.15000716628012	-1.5	AttndFix	shapes	0.772211259999494	7	2	5	11	2	2	5	2	1	1	1	10	4	2	1	2	1		0	0	0	0	real	2	-1.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	56.6794884350002	56.829442532	56.5315699269995	57.4516996949997	1	1	1	56.6798241689994	0	2	0	1	0	0	NaN	60.5132640269994	0.511298714910375	2021	2	19	7	772.211259999494
60.6795300200001	0.15000716628012	-4.5	AttndFix	shapes	0.990915149999637	7	2	6	12	2	2	3	2	1	0	2	5	4	2	1	1	1		0	0	0	0	real	2	-4.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	60.6795300200001	60.8295015989997	60.5310259419994	61.6704451699998	1	1	1	60.6798076499999	0	1	0	1	0	0	NaN	64.5134331019999	0.681731619880499	2021	2	19	7	990.915149999637
70.6795223339996	0.15000716628012	6	AttndFix	letters	0.815062725000644	7	3	1	13	2	1	10	2	1	1	2	256	4	wife				high	215.6	38746	9	584.8	real	1	6	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	70.6795223339996	70.8295159459994	70.5498004089995	71.4945850590002	1	1	1	70.6797977159995	0	2	0	1	0	0	NaN	74.5134199129998	0.6	2021	2	19	7	815.062725000644
74.679590316	0.15000716628012	3	AttndFix	letters	1.67718105599943	7	3	2	14	2	1	8	2	1	1	2	135	4	then				high	1820	705900	7	567.531	real	1	3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	74.679590316	74.8294786870001	74.5309473379994	76.3567713719995	1	1	1	74.6799676700002	0	2	0	1	0	0	NaN	78.5135098800001	0.528067042076036	2021	2	19	7	1677.18105599943
78.6795008689996	0.15000716628012	6	AttndFix	letters	0.755293729999721	7	3	3	15	2	1	10	2	1	0	2	231	4	food				high	263.08	59724	10	616.882	real	1	6	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	78.6795008689996	78.8295396670001	78.5312231799999	79.4347945989994	1	1	1	78.6798115800002	0	1	0	1	0	0	NaN	82.5136508239993	0.46475800154489	2021	2	19	7	755.293729999721
82.6794582570001	0.15000716628012	-4.5	AttndFix	letters	0.729376466999383	7	3	4	16	2	1	3	2	1	1	1	158	4	work				high	800.3	451298	9	633.152	real	1	-4.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	82.6794582570001	82.8295312299997	82.5339921139994	83.4088347239995	1	1	1	82.679746922	0	1	0	0	0	0	NaN	86.5135728249998	0.45	2021	2	19	7	729.376466999383
86.679470004	0.15000716628012	9	AttndFix	letters	0.766413980999459	7	3	5	17	2	1	11	1	1	0	1	124	4	trur				0	0	NaN	3	NaN	pseudo	1	9	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	86.679470004	86.8295165379996	86.5328582940001	87.4458839849995	1	1	1	86.6797615309997	0	1	0	1	0	0	NaN	90.5135320640002	0.75	2021	2	19	7	766.413980999459
90.6794745269999	0.15000716628012	-3	AttndFix	letters	0.800093269999707	7	3	6	18	2	1	4	2	1	1	2	230	4	name				high	266.23	297695	9	617.382	real	1	-3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	90.6794745269999	90.8295651970002	90.5328374669998	91.4795677969996	1	1	1	90.6798788429996	0	2	0	1	0	0	NaN	94.5136016959996	0.4090389719283	2021	2	19	7	800.093269999707
