onset	duration	trial_type	trial_type_index	response_time	runNum	trialNum	task	categoryI	category	fixColorChange	fixColorChangeStimNum	fixColorChangeIncrement	stimRepeat	repeatStimNum	baseFont	stim1File	stim1Index	stim2File	stim2Index	stim3File	stim3Index	stim4File	stim4Index	tstimulus1Ons	tISI1Ons	tstimulus2Ons	tISI2Ons	tstimulus3Ons	tISI3Ons	tstimulus4Ons	tISI4Ons	tTrialStart	tTrialEnd	tRes	fixBreak	trialDone	nFixBreakSegs	tFixBreak	userQuit	chosenRes	didRecalib	quitDuringRecalib	taskName
15.3786028690001	4	lowFreqWords	2	n/a	1	1	1	2	lowFreqWords	0	0	0	0	0	0	lowFreqWords_Courier New_5.mat	5	lowFreqWords_Courier New_11.mat	11	lowFreqWords_Courier New_37.mat	37	lowFreqWords_Courier New_21.mat	21	15.3985056080001	16.0982722930003	16.4154171549999	17.1149213409999	17.431773711	18.1318414349998	18.430725055	19.131183989	15.3786028690001	19.320021771	n/a	1	1	8	19.1450711719999	0	n/a	n/a	n/a	oneback
19.364819461	4	PseudoSloan	5	0.70467	1	2	1	5	PseudoSloan	1	3	6	1	4	0	pseudowords_PseudoSloan_79.mat	79	pseudowords_PseudoSloan_29.mat	29	pseudowords_PseudoSloan_58.mat	58	pseudowords_PseudoSloan_58.mat	58	19.3811644759999	20.0813519150001	20.3813956100003	21.0814181609999	21.3812991650002	22.0803661270002	22.3811386490001	23.0814430109999	19.364819461	23.2681900279999	23.0858	1	1	8	23.0943742210002	0	2	n/a	n/a	oneback
23.2995150060001	4	blank	11	n/a	1	3	1	11	blank	0	0	0	0	0	0	n/a	0	n/a	0	n/a	0	n/a	0	23.3807452669998	24.0808998520001	24.380878942	25.0807963790003	25.3806123220002	26.080752369	26.3805372739998	27.0808362769999	23.2995150060001	27.2685372209999	n/a	1	1	8	27.094587004	0	n/a	n/a	n/a	oneback
27.3008066560001	4	blank	11	n/a	1	4	1	11	blank	0	0	0	0	0	0	n/a	0	n/a	0	n/a	0	n/a	0	27.380569078	28.0806055779999	28.3803524350001	29.0803770410002	29.380090272	30.0801470300003	30.3804010230001	31.0802265870002	27.3008066560001	31.2675047020002	n/a	1	1	8	31.0935010749999	0	n/a	n/a	n/a	oneback
31.302045848	4	objects2	10	n/a	1	5	1	10	objects2	1	3	3	0	0	0	objects2_19.mat	19	objects2_67.mat	67	objects2_59.mat	59	objects2_35.mat	35	31.3806453530001	32.0800566920002	32.3805576350001	33.080146365	33.3804675639999	34.0795266270002	34.3802849660001	35.0797704480001	31.302045848	35.2700285139999	n/a	1	1	8	35.0923547570001	0	n/a	n/a	n/a	oneback
35.312748239	4	blank	11	n/a	1	6	1	11	blank	0	0	0	0	0	0	n/a	0	n/a	0	n/a	0	n/a	0	35.3796176810001	36.0796797379999	36.3796622670002	37.0796780350001	37.3796483850001	38.0797230530002	38.379785784	39.0790524580002	35.312748239	39.265532295	n/a	1	1	8	39.091527563	0	n/a	n/a	n/a	oneback
39.295382156	4	objects1	9	n/a	1	7	1	9	objects1	0	0	0	0	0	0	objects1_86.mat	86	objects1_61.mat	61	objects1_33.mat	33	objects1_23.mat	23	39.3798397999999	40.079156879	40.3801013709999	41.0791507409999	41.379382865	42.078643157	42.3800825399999	43.0790323750002	39.295382156	43.2648589159999	n/a	1	1	8	43.0923352170003	0	n/a	n/a	n/a	oneback
43.2940936630002	4	PseudoCourier	6	n/a	1	8	1	6	PseudoCourier	1	4	4	0	0	0	highFreqWords_BACS2_21.mat	21	highFreqWords_BACS2_51.mat	51	highFreqWords_BACS2_29.mat	29	highFreqWords_BACS2_25.mat	25	43.3794146290002	44.0784925950002	44.3787887140002	45.0788143730001	45.3786005820002	46.0783980199999	46.3787061779999	47.0786401989999	43.2940936630002	47.264830697	n/a	1	1	8	47.0918807570001	0	n/a	n/a	n/a	oneback
47.2939645219999	4	highFreqWords	1	0.70403	1	9	1	1	highFreqWords	0	0	0	1	2	0	highFreqWords_Sloan_75.mat	75	highFreqWords_Sloan_75.mat	75	highFreqWords_Sloan_32.mat	32	highFreqWords_Sloan_79.mat	79	47.3786438080001	48.0786332100001	48.3786446080003	49.0778769960002	49.3779471090002	50.0779647660002	50.3778008439999	51.0780923699999	47.2939645219999	51.2636352720001	49.0827	1	1	8	51.0913534280003	0	2	n/a	n/a	oneback
51.2917341550001	4	PseudoSloan	5	0.70462	1	10	1	5	PseudoSloan	0	0	0	1	2	0	lowFreqWords_PseudoSloan_54.mat	54	lowFreqWords_PseudoSloan_54.mat	54	lowFreqWords_PseudoSloan_7.mat	7	lowFreqWords_PseudoSloan_69.mat	69	51.3770288840001	52.0780290820003	52.3778412719998	53.0778858859999	53.3778684449999	54.077265251	54.377232541	55.0773109289999	51.2917341550001	55.2722246060002	53.0825	1	1	8	55.0902502280001	0	2	n/a	n/a	oneback
55.3022140500002	4	PseudoCourier	6	n/a	1	11	1	6	PseudoCourier	1	3	1	0	0	0	consonants_BACS2_51.mat	51	consonants_BACS2_88.mat	88	consonants_BACS2_77.mat	77	consonants_BACS2_44.mat	44	55.37751824	56.077502228	56.393716176	57.094116964	57.3937282760003	58.0941401509999	58.4108088399998	59.1101537949999	55.3022140500002	59.2944610270001	n/a	1	1	8	59.1233943309999	0	n/a	n/a	n/a	oneback
59.3233713029999	4	highFreqWords	1	n/a	1	12	1	1	highFreqWords	1	4	1	0	0	0	highFreqWords_Courier New_82.mat	82	highFreqWords_Courier New_70.mat	70	highFreqWords_Courier New_53.mat	53	highFreqWords_Courier New_86.mat	86	59.3769611160001	60.0768876390002	60.3936116620002	61.092530552	61.392395846	62.0936314199998	62.393556127	63.0936506010003	59.3233713029999	63.2892451530001	n/a	1	1	8	63.1070770840001	0	n/a	n/a	n/a	oneback
63.317700911	4	maleFaces	7	n/a	1	13	1	7	maleFaces	0	0	0	0	0	0	maleFaces_19.mat	19	maleFaces_39.mat	39	maleFaces_27.mat	27	maleFaces_38.mat	38	63.3774297109999	64.0764576199999	64.376905304	65.0764394980001	65.377127794	66.076356862	66.3771490200002	67.0762812170001	63.317700911	67.260733864	n/a	1	1	8	67.0903155790002	0	n/a	n/a	n/a	oneback
67.2894638819998	4	pseudowords	3	n/a	1	14	1	3	pseudowords	0	0	0	0	0	0	pseudowords_Sloan_77.mat	77	pseudowords_Sloan_90.mat	90	pseudowords_Sloan_82.mat	82	pseudowords_Sloan_32.mat	32	67.3770881189998	68.0761696670002	68.3762797660002	69.075444779	69.3756294160003	70.0756816030002	70.37560682	71.0756306010003	67.2894638819998	71.2710075740001	n/a	1	1	8	71.0889894030001	0	n/a	n/a	n/a	oneback
71.3000357720002	4	pseudowords	3	n/a	1	15	1	3	pseudowords	0	0	0	0	0	0	pseudowords_Courier New_28.mat	28	pseudowords_Courier New_12.mat	12	pseudowords_Courier New_80.mat	80	pseudowords_Courier New_50.mat	50	71.3755294510001	72.0757722009998	72.3755630599999	73.075542996	73.3755630750002	74.074888786	74.3751432150002	75.0750509590002	71.3000357720002	75.2673030750002	n/a	1	1	8	75.0878845360003	0	n/a	n/a	n/a	oneback
75.2967247649999	4	maleFaces	7	1.0048	1	16	1	7	maleFaces	1	3	4	1	3	0	maleFaces_32.mat	32	maleFaces_80.mat	80	maleFaces_80.mat	80	maleFaces_23.mat	23	75.3758759279999	76.0750297710001	76.3761716670001	77.0750596809999	77.3760020559998	78.0754207190002	78.3758372719999	79.074697134	75.2967247649999	79.268389028	78.3808	1	1	8	79.088171461	0	2	n/a	n/a	oneback
79.2980445200001	4	PseudoSloan	5	n/a	1	17	1	5	PseudoSloan	1	2	2	1	4	0	pseudowords_PseudoSloan_25.mat	25	pseudowords_PseudoSloan_24.mat	24	pseudowords_PseudoSloan_63.mat	63	pseudowords_PseudoSloan_63.mat	63	79.3745296739999	80.0746782700003	80.3744529740002	81.07324948	81.374245084	82.074567182	82.3912487759999	83.090067142	79.2980445200001	83.2841202969998	n/a	1	1	8	83.102638972	0	n/a	n/a	n/a	oneback
83.31391949	4	consonants	4	n/a	1	18	1	4	consonants	0	0	0	1	2	0	consonants_Sloan_68.mat	68	consonants_Sloan_68.mat	68	consonants_Sloan_84.mat	84	consonants_Sloan_5.mat	5	83.3744776160001	84.0739320420003	84.3756183400001	85.0739397940001	85.3772388040002	86.0738635010002	86.378778328	87.0908836600001	83.31391949	87.2844768700002	n/a	1	1	8	87.1039138760002	0	n/a	n/a	n/a	oneback
87.3130026930003	4	maleFaces	7	0.70321	1	19	1	7	maleFaces	0	0	0	1	4	0	maleFaces_30.mat	30	maleFaces_62.mat	62	maleFaces_90.mat	90	maleFaces_90.mat	90	87.3748704130003	88.0744716260001	88.3746704770001	89.0731246350001	89.3739248010002	90.0732146300002	90.3740409309999	91.0731911769999	87.3130026930003	91.259988022	91.0772	1	1	8	91.0854744580001	0	2	n/a	n/a	oneback
91.2903080030001	4	objects2	10	n/a	1	20	1	10	objects2	0	0	0	0	0	0	objects2_90.mat	90	objects2_43.mat	43	objects2_18.mat	18	objects2_84.mat	84	91.3740599890002	92.073103278	92.3740244619999	93.0732349899999	93.3741451240003	94.0728412900003	94.3736961979998	95.072784081	91.2903080030001	95.2574160069998	n/a	1	1	8	95.0874996520001	0	n/a	n/a	n/a	oneback
95.2863842870001	4	objects1	9	n/a	1	21	1	9	objects1	0	0	0	0	0	0	objects1_34.mat	34	objects1_18.mat	18	objects1_28.mat	28	objects1_63.mat	63	95.3733224150001	96.0728381550002	96.3737350880001	97.072858041	97.3737126740002	98.0726499289999	98.3733659019999	99.072310302	95.2863842870001	99.2665480360001	n/a	1	1	8	99.084807961	0	n/a	n/a	n/a	oneback
99.2946153510002	4	PseudoCourier	6	n/a	1	22	1	6	PseudoCourier	0	0	0	0	0	0	pseudowords_BACS2_33.mat	33	pseudowords_BACS2_73.mat	73	pseudowords_BACS2_13.mat	13	pseudowords_BACS2_39.mat	39	99.3725137599999	100.07210357	100.372470625	101.072185951	101.372337026	102.071053295	102.372094382	103.072279727	99.2946153510002	103.262551089	n/a	1	1	8	103.086973257	0	n/a	n/a	n/a	oneback
103.290125224	4	femaleFaces	8	1.0065	1	23	1	8	femaleFaces	1	4	3	1	3	0	femaleFaces_54.mat	54	femaleFaces_90.mat	90	femaleFaces_90.mat	90	femaleFaces_32.mat	32	103.373339938	104.071485106	104.373142253	105.071769007	105.373011693	106.071674059	106.373113706	107.072070097	103.290125224	107.266617848	106.3795	1	1	8	107.084491373	0	2	n/a	n/a	oneback
107.295377312	4	consonants	4	n/a	1	24	1	4	consonants	0	0	0	0	0	0	consonants_Sloan_58.mat	58	consonants_Sloan_50.mat	50	consonants_Sloan_3.mat	3	consonants_Sloan_40.mat	40	107.371583492	108.071891208	108.371429243	109.071436368	109.370926629	110.071246277	110.370890947	111.071254955	107.295377312	111.255624865	n/a	1	1	8	111.084982726	0	n/a	n/a	n/a	oneback
111.284887576	4	pseudowords	3	n/a	1	25	1	3	pseudowords	0	0	0	0	0	0	pseudowords_Courier New_8.mat	8	pseudowords_Courier New_37.mat	37	pseudowords_Courier New_43.mat	43	pseudowords_Courier New_10.mat	10	111.370876157	112.071272574	112.370881717	113.071298936	113.370874595	114.070801002	114.370326946	115.070401426	111.284887576	115.257128787	n/a	1	1	8	115.082989175	0	n/a	n/a	n/a	oneback
115.285768526	4	maleFaces	7	0.70587	1	26	1	7	maleFaces	0	0	0	1	3	0	maleFaces_7.mat	7	maleFaces_21.mat	21	maleFaces_21.mat	21	maleFaces_87.mat	87	115.371054317	116.070554491	116.371170503	117.070795603	117.371191626	118.071215346	118.371014031	119.069880019	115.285768526	119.255370809	118.0771	1	1	8	119.083059387	0	2	n/a	n/a	oneback
119.28433515	4	lowFreqWords	2	n/a	1	27	1	2	lowFreqWords	1	3	6	0	0	0	lowFreqWords_Courier New_56.mat	56	lowFreqWords_Courier New_96.mat	96	lowFreqWords_Courier New_84.mat	84	lowFreqWords_Courier New_92.mat	92	119.386452687	120.08655035	120.386462201	121.086595301	121.386459952	122.086629753	122.386429878	123.086602768	119.28433515	123.278952087	n/a	1	1	8	123.100989926	0	n/a	n/a	n/a	oneback
123.307181408	4	femaleFaces	8	n/a	1	28	1	8	femaleFaces	0	0	0	0	0	0	femaleFaces_86.mat	86	femaleFaces_58.mat	58	femaleFaces_67.mat	67	femaleFaces_84.mat	84	123.387420207	124.08614995	124.386851611	125.086042061	125.387255217	126.086020636	126.387381836	127.086030835	123.307181408	127.270561431	n/a	1	1	8	127.099367074	0	n/a	n/a	n/a	oneback
127.298603313	4	objects2	10	0.70384	1	29	1	10	objects2	0	0	0	1	4	0	objects2_34.mat	34	objects2_16.mat	16	objects2_79.mat	79	objects2_79.mat	79	127.386746157	128.08612929	128.386406787	129.085628895	129.386366859	130.085584994	130.386275532	131.085572686	127.298603313	131.270880779	131.0901	1	1	8	131.098467621	0	2	n/a	n/a	oneback
131.299669371	4	pseudowords	3	n/a	1	30	1	3	pseudowords	1	2	6	0	0	0	pseudowords_Courier New_68.mat	68	pseudowords_Courier New_93.mat	93	pseudowords_Courier New_95.mat	95	pseudowords_Courier New_45.mat	45	131.385689111	132.085460848	132.385504362	133.085650714	133.40234677	134.101842859	134.401930732	135.101839316	131.299669371	135.286905327	n/a	1	1	8	135.115912085	0	n/a	n/a	n/a	oneback
135.315559596	4	blank	11	n/a	1	31	1	11	blank	0	0	0	0	0	0	n/a	0	n/a	0	n/a	0	n/a	0	135.384986909	136.084984779	136.385262453	137.085122084	137.384875615	138.085021337	138.384817557	139.084193352	135.315559596	139.279448192	n/a	1	1	8	139.096851728	0	n/a	n/a	n/a	oneback
139.308353742	4	pseudowords	3	n/a	1	32	1	3	pseudowords	1	3	5	0	0	0	pseudowords_Courier New_7.mat	7	pseudowords_Courier New_14.mat	14	pseudowords_Courier New_70.mat	70	pseudowords_Courier New_69.mat	69	139.38426377	140.084461351	140.384468504	141.085250548	141.384356035	142.084664235	142.384507205	143.08440958	139.308353742	143.269149864	n/a	1	1	8	143.097008378	0	n/a	n/a	n/a	oneback
143.299335786	4	objects2	10	n/a	1	33	1	10	objects2	0	0	0	0	0	0	objects2_54.mat	54	objects2_70.mat	70	objects2_46.mat	46	objects2_74.mat	74	143.385144612	144.084097911	144.384457966	145.083980584	145.384172678	146.083900513	146.384894582	147.083788941	143.299335786	147.268710019	n/a	1	1	8	147.097620009	0	n/a	n/a	n/a	oneback
147.298220415	4	blank	11	n/a	1	34	1	11	blank	0	0	0	0	0	0	n/a	0	n/a	0	n/a	0	n/a	0	147.383918296	148.084127932	148.382751237	149.083436115	149.383505579	150.083392466	150.383221544	151.08361764	147.298220415	151.269666245	n/a	1	1	8	151.097273996	0	n/a	n/a	n/a	oneback
151.297814802	4	lowFreqWords	2	n/a	1	35	1	2	lowFreqWords	0	0	0	0	0	0	lowFreqWords_Sloan_25.mat	25	lowFreqWords_Sloan_81.mat	81	lowFreqWords_Sloan_16.mat	16	lowFreqWords_Sloan_9.mat	9	151.3834203	152.083468656	152.399900162	153.100202496	153.41686184	154.116020844	154.416177451	155.116226756	151.297814802	155.302228441	n/a	1	1	8	155.130029238	0	n/a	n/a	n/a	oneback
155.330718472	4	maleFaces	7	n/a	1	36	1	7	maleFaces	0	0	0	0	0	0	maleFaces_34.mat	34	maleFaces_6.mat	6	maleFaces_5.mat	5	maleFaces_40.mat	40	155.383954882	156.082544551	156.383678214	157.082547558	157.383563149	158.082940422	158.383495411	159.082273729	155.330718472	159.268532622	n/a	1	1	8	159.096440443	0	n/a	n/a	n/a	oneback
