onset	trial_type	trial_type_index	response_time	runNum	trialNum	task	categoryI	category	fixColorChange	fixColorChangeStimNum	fixColorChangeIncrement	stimRepeat	repeatStimNum	stim1File	stim1Index	stim2File	stim2Index	stim3File	stim3Index	stim4File	stim4Index	fontI	font	duration	tstimulus1Ons	tISI1Ons	tstimulus2Ons	tISI2Ons	tstimulus3Ons	tISI3Ons	tstimulus4Ons	tISI4Ons	tTrialStart	tTrialEnd	tRes	fixBreak	trialDone	nFixBreakSegs	tFixBreak	userQuit	chosenRes	didRecalib	quitDuringRecalib	taskName
10.6570781339997	lowFreqWords	2	0.378504518001137	3	1	1	2	lowFreqWords	0	0	0	1	2	lowFreqWords_Courier New_32.mat	32	lowFreqWords_Courier New_32.mat	32	lowFreqWords_Courier New_37.mat	37	lowFreqWords_Courier New_26.mat	26	1	Courier New	4	10.6831980909992	11.3832159329995	11.6831347119987	12.3831215129994	12.6831445569987	13.3831563309996	13.6831997979989	14.3832000860002	10.6570781339997	14.571358489	12.0616392299999	1	1	2	14.0655020129998	0	3	NaN	NaN	oneback
14.613966208999	PseudoSloanFovea	8	NaN	3	2	1	8	PseudoSloanFovea	1	2	2	0	0	lowFreqWordsFoveaSloan_PseudoSloan_76.mat	76	lowFreqWordsFoveaSloan_PseudoSloan_93.mat	93	lowFreqWordsFoveaSloan_PseudoSloan_3.mat	3	lowFreqWordsFoveaSloan_PseudoSloan_74.mat	74	3	PseudoSloan	4	14.6831717429995	15.383145111	15.6832215699997	16.3832556159996	16.6832150629998	17.3832541259999	17.683202872	18.3832155909986	14.613966208999	18.5684770379994	17.3844243809999	0	1	0	NaN	0	3	NaN	NaN	oneback
18.5868938219992	femaleFaces	10	0.41265043599924	3	3	1	10	femaleFaces	0	0	0	1	2	femaleFaces_16.mat	16	femaleFaces_16.mat	16	femaleFaces_2.mat	2	femaleFaces_55.mat	55	0		4	18.6831563629985	19.3831463730003	19.6831570939994	20.3831419079997	20.6832017249999	21.3832189719997	21.6832267929985	22.3832150199996	18.5868938219992	22.5679847329993	20.0958075299986	0	1	0	NaN	0	3	NaN	NaN	oneback
22.585887575	lowFreqWordsFoveaSloan	5	NaN	3	4	1	5	lowFreqWordsFoveaSloan	0	0	0	0	0	lowFreqWordsFoveaSloan_Sloan_76.mat	76	lowFreqWordsFoveaSloan_Sloan_93.mat	93	lowFreqWordsFoveaSloan_Sloan_3.mat	3	lowFreqWordsFoveaSloan_Sloan_74.mat	74	2	Sloan	4	22.6832563190001	23.3832185020001	23.6832122069991	24.3832392739987	24.6831976510002	25.3832168879999	25.6831290199989	26.3832162419985	22.585887575	26.5678033539989	NaN	0	1	0	NaN	0	NaN	NaN	NaN	oneback
26.5890128659994	femaleFaces	10	NaN	3	5	1	10	femaleFaces	1	4	2	0	0	femaleFaces_69.mat	69	femaleFaces_10.mat	10	femaleFaces_20.mat	20	femaleFaces_56.mat	56	0		4	26.6832131299998	27.383213612	27.6832171389997	28.3832241459986	28.6831991109993	29.3832040229991	29.6832242789988	30.3831693489992	26.5890128659994	30.5714710439988	NaN	1	1	4	30.3841485689991	0	NaN	NaN	NaN	oneback
30.6058226939986	PseudoCourier	7	NaN	3	6	1	7	PseudoCourier	0	0	0	0	0	lowFreqWords_BACS2_22.mat	22	lowFreqWords_BACS2_7.mat	7	lowFreqWords_BACS2_8.mat	8	lowFreqWords_BACS2_11.mat	11	4	BACS2	4	30.6832092919994	31.3832312839986	31.6832005739998	32.3832251559998	32.6831940109987	33.3832207349988	33.6831613389986	34.383208575	30.6058226939986	34.567821785	NaN	1	1	1	30.6848132039995	0	NaN	NaN	NaN	oneback
34.5836907249995	blank	13	NaN	3	7	1	13	blank	0	0	0	0	0		0		0		0		0	0		4	34.6831767579988	35.3832270769999	35.6832009259997	36.3831692129988	36.6832555579986	37.3832138420003	37.6831832199987	38.3831839809991	34.5836907249995	38.567421804999	NaN	1	1	7	37.6840986709994	0	NaN	NaN	NaN	oneback
38.5835785309991	PseudoSloan	6	NaN	3	8	1	6	PseudoSloan	0	0	0	0	0	consonants_PseudoSloan_14.mat	14	consonants_PseudoSloan_77.mat	77	consonants_PseudoSloan_49.mat	49	consonants_PseudoSloan_74.mat	74	3	PseudoSloan	4	38.6832216809998	39.3832298769994	39.6832003330001	40.3832177849999	40.6832117499998	41.3832101890002	41.6831510639986	42.3832174349991	38.5835785309991	42.5673828969993	NaN	1	1	2	40.384126003999	0	NaN	NaN	NaN	oneback
42.5827854549989	femaleFaces	10	NaN	3	9	1	10	femaleFaces	0	0	0	0	0	femaleFaces_40.mat	40	femaleFaces_3.mat	3	femaleFaces_25.mat	25	femaleFaces_89.mat	89	0		4	42.683257540999	43.3832210609999	43.6832253479988	44.3832143179989	44.6831830039991	45.3832301659986	45.6832125740002	46.3832279369999	42.5827854549989	46.5673691899992	NaN	1	1	5	46.3840257609991	0	NaN	NaN	NaN	oneback
46.5827793249991	femaleFaces	10	NaN	3	10	1	10	femaleFaces	1	2	1	0	0	femaleFaces_29.mat	29	femaleFaces_63.mat	63	femaleFaces_64.mat	64	femaleFaces_8.mat	8	0		4	46.6832221280001	47.3832577989997	47.6831599779998	48.383155132	48.6832037949989	49.383162569	49.6832183709994	50.3831773049988	46.5827793249991	50.5673196219996	NaN	1	1	6	50.3839767569989	0	NaN	NaN	NaN	oneback
50.5827882579997	consonants	4	NaN	3	11	1	4	consonants	0	0	0	0	0	consonants_Courier New_46.mat	46	consonants_Courier New_84.mat	84	consonants_Courier New_17.mat	17	consonants_Courier New_35.mat	35	1	Courier New	4	50.6832273609998	51.3831696069992	51.6831862379986	52.3831423249994	52.6832217939991	53.3832365409999	53.6832012679988	54.3832170059995	50.5827882579997	54.5675476079996	NaN	1	1	3	54.3840263129987	0	NaN	NaN	NaN	oneback
54.583095173999	maleFaces	9	0.700583558000289	3	12	1	9	maleFaces	0	0	0	1	2	maleFaces_21.mat	21	maleFaces_21.mat	21	maleFaces_33.mat	33	maleFaces_43.mat	43	0		4	54.6831775310002	55.3832027899989	55.6832111749991	56.3832301369985	56.6832122010001	57.3831830479994	57.6832146259985	58.3832393859993	54.583095173999	58.5675834839985	56.3837947329994	0	1	0	NaN	0	3	NaN	NaN	oneback
