onset	duration	trial_type	taskName	stimulusCategory	response_time	runNum	blockNum	blockTrial	trialNum	task	stimulusType	locationI	categoryI	sizeCondI	fixTargPres	whichStair	wordIndex	stringLength	string_1	string_2	string_3	string_4	stringFreqBin	stringFreq	ELP_FreqHAL	stringOrthN	ELP_MeanRT	stringCategory	gapLetterI	eccentricity	sizeSpacingCond	xHeightDeg	spacingCondition	fontSizeI	fontSizePoints	fontSpacingDeg	tstimulusOns	tresponseOns	tTrialStart	tRes	fixBreak	trialDone	nFixBreakSegs	tFixBreak	userQuit	chosenRes	responseTimeout	respCorrect	didRecalib	quitDuringRecalib	tFeedback	tTrialEnd	fixationTargColr
10.6859271349967	0.116660139258893	9	AttndFix	letters	1.42022736500076	7	1	1	1	2	1	11	2	1	1	1	178	4	took				high	488.32	87271	8	623.968	real	1	9	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	10.6859271349967	10.8025277979905	10.6173335629865	12.1061544999975	0	1	0	NaN	0	2	0	1	0	0	NaN	14.5181515159929	0.75
14.6853167379886	0.116660139258893	-3	AttndFix	letters	0.574009151008795	7	1	2	2	2	1	4	2	1	0	2	185	4	hand				high	470.11	124848	9	598.394	real	1	-3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	14.6853167379886	14.8019744099875	14.5645245609921	15.2593258889974	0	1	0	NaN	0	1	0	1	0	0	NaN	18.5173456439952	1
18.6682519909955	0.116660139258893	3	AttndFix	letters	0.676061354999547	7	1	3	3	2	1	8	2	1	0	1	209	4	mind				high	348.15	131156	13	572.844	real	1	3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	18.6682519909955	18.7850474649895	18.5563123899919	19.344313345995	0	1	0	NaN	0	1	0	1	0	0	NaN	22.5010037839966	0.75
22.6677111239987	0.116660139258893	9	AttndFix	letters	0.611050346997217	7	1	4	4	2	1	11	1	1	0	1	75	4	onth				0	0	NaN	2	NaN	pseudo	1	9	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	22.6677111239987	22.7845666909998	22.5357458709914	23.278761470996	0	1	0	NaN	0	1	0	1	0	0	NaN	26.4997030479863	0.75
26.6672563869943	0.116660139258893	-1.5	AttndFix	letters	0.799243136003497	7	1	5	5	2	1	5	2	1	1	2	199	4	days				high	392.12	158630	15	586.75	real	1	-1.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	26.6672563869943	26.7840857089905	26.5416548029898	27.4664995229978	0	1	0	NaN	0	2	0	1	0	0	NaN	30.5006123749918	1
30.6667972919968	0.116660139258893	-9	AttndFix	letters	0.618898457993055	7	1	6	6	2	1	1	1	1	0	1	81	4	saly				0	0	NaN	2	NaN	pseudo	1	-9	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	30.6667972919968	30.7834449639922	30.5517662239872	31.2856957499898	0	1	0	NaN	0	1	0	1	0	0	NaN	34.4985987649998	0.75
40.6656476819917	0.116660139258893	-9	AttndFix	shapes	0.912748756003566	7	2	1	7	2	2	1	1	1	1	1	6	4	1	1	2	2		0	0	0	0	pseudo	2	-9	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	40.6656476819917	40.7823639239941	40.5452000799996	41.5783964379953	0	1	0	NaN	0	2	0	1	0	0	NaN	44.4973490109987	0.660083802595045
44.6653331279958	0.116660139258893	6	AttndFix	shapes	0.711402868997538	7	2	2	8	2	2	10	1	1	1	1	10	4	2	1	2	1		0	0	0	0	pseudo	1	6	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	44.6653331279958	44.7818515249965	44.5325038409937	45.3767359969934	0	1	0	NaN	0	1	0	0	0	0	NaN	48.4967572289897	0.580947501931112
48.6647209769872	0.116660139258893	-1.5	AttndFix	shapes	1.02365619500051	7	2	3	9	2	2	5	2	1	0	2	9	4	2	1	1	2		0	0	0	0	real	2	-1.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	48.6647209769872	48.7814474249899	48.5323075659981	49.6883771719877	0	1	0	NaN	0	1	0	1	0	0	NaN	52.4963322599942	0.880111736793393
52.6642479399889	0.116660139258893	0	AttndFix	shapes	0.902417649005656	7	2	4	10	2	2	6	1	1	1	2	8	4	1	2	2	1		0	0	0	0	pseudo	1	0	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	52.6642479399889	52.780910838992	52.534744790988	53.5666655889945	0	1	0	NaN	0	2	0	1	0	0	NaN	56.4957900779991	0.774596669241483
