onset	duration	trial_type	trial_type_index	response_time	runNum	trialNum	task	categoryI	category	fixColorChange	fixColorChangeStimNum	fixColorChangeIncrement	stimRepeat	repeatStimNum	stim1File	stim1Index	stim2File	stim2Index	stim3File	stim3Index	stim4File	stim4Index	fontI	font	tstimulus1Ons	tISI1Ons	tstimulus2Ons	tISI2Ons	tstimulus3Ons	tISI3Ons	tstimulus4Ons	tISI4Ons	tTrialStart	tTrialEnd	tRes	fixBreak	trialDone	nFixBreakSegs	tFixBreak	userQuit	chosenRes	didRecalib	quitDuringRecalib	taskName
10.6605768989539	4	highFreqWords	1	n/a	1	1	1	1	highFreqWords	1	3	6	0	0	highFreqWords_Courier New_55.mat	55	highFreqWords_Courier New_62.mat	62	highFreqWords_Courier New_6.mat	6	highFreqWords_Courier New_25.mat	25	1	Courier New	10.6987344059162	11.3985943018924	11.6985454119276	12.398524332908	12.6984693849226	13.3984406020027	13.6983467739774	14.3983449739171	10.6605768989539	14.5845852929633	n/a	1	1	8	14.3991	0	n/a	n/a	n/a	oneback
14.6102936329553	4	PseudoCourier	7	n/a	1	2	1	7	PseudoCourier	0	0	0	0	0	highFreqWords_BACS2_27.mat	27	highFreqWords_BACS2_49.mat	49	highFreqWords_BACS2_26.mat	26	highFreqWords_BACS2_70.mat	70	4	BACS2	14.6981903719716	15.3981133078923	15.6981812599115	16.3980455299607	16.6979798279935	17.3979080779245	17.6978435199708	18.3977802079171	14.6102936329553	18.5825970029691	n/a	1	1	8	18.3985	0	n/a	n/a	n/a	oneback
18.6022875679191	4	femaleFaces	10	n/a	1	3	1	10	femaleFaces	0	0	0	0	0	femaleFaces_88.mat	88	femaleFaces_23.mat	23	femaleFaces_67.mat	67	femaleFaces_32.mat	32	0	n/a	18.6977263479494	19.3976496219402	19.6976884868927	20.3975572169293	20.6975288199028	21.3974157269113	21.6974926909897	22.397303769947	18.6022875679191	22.581981067895	n/a	1	1	7	22.398	0	n/a	n/a	n/a	oneback
22.6007691409905	4	maleFaces	9	0.70068	1	4	1	9	maleFaces	0	0	0	1	3	maleFaces_96.mat	96	maleFaces_62.mat	62	maleFaces_62.mat	62	maleFaces_17.mat	17	0	n/a	22.6972691959236	23.3971916439477	23.6972246469231	24.3970774739282	24.6970364019508	25.3969616149552	25.6969311689027	26.3968387349742	22.6007691409905	26.5814015099313	25.3977	1	1	8	26.3975	0	2	n/a	n/a	oneback
26.6024173320038	4	PseudoSloan	6	0.70068	1	5	1	6	PseudoSloan	0	0	0	1	4	consonants_PseudoSloan_86.mat	86	consonants_PseudoSloan_92.mat	92	consonants_PseudoSloan_14.mat	14	consonants_PseudoSloan_14.mat	14	3	PseudoSloan	26.6968849239638	27.3968281209236	27.6966921099229	28.3966080069076	28.6965959809022	29.3965060969349	29.6964766189922	30.3964211168932	26.6024173320038	30.5842774939956	30.3972	1	1	8	30.3976	0	2	n/a	n/a	oneback
30.6139983949251	4	PseudoCourier	7	n/a	1	6	1	7	PseudoCourier	1	3	4	0	0	lowFreqWords_BACS2_23.mat	23	lowFreqWords_BACS2_7.mat	7	lowFreqWords_BACS2_95.mat	95	lowFreqWords_BACS2_62.mat	62	4	BACS2	30.6963494679658	31.3962702789577	31.6962726529455	32.3961970719974	32.6961164269596	33.3960294999415	33.6959998479579	34.3959276028909	30.6139983949251	34.5802366129356	n/a	1	1	8	34.3966	0	n/a	n/a	n/a	oneback
34.596557076904	4	femaleFaces	10	n/a	1	7	1	10	femaleFaces	1	4	3	0	0	femaleFaces_83.mat	83	femaleFaces_68.mat	68	femaleFaces_69.mat	69	femaleFaces_45.mat	45	0	n/a	34.6958791809157	35.3959214909701	35.6957774729235	36.3956928869011	36.6956560208928	37.3955742919352	37.6955671668984	38.3954535739031	34.596557076904	38.5794837219873	n/a	1	1	8	38.3961	0	n/a	n/a	n/a	oneback
38.5956815149402	4	femaleFaces	10	n/a	1	8	1	10	femaleFaces	0	0	0	0	0	femaleFaces_48.mat	48	femaleFaces_50.mat	50	femaleFaces_65.mat	65	femaleFaces_35.mat	35	0	n/a	38.6954735389445	39.3954291410046	39.6953097810037	40.3953136899509	40.6951896359678	41.3951077508973	41.6951635458972	42.395029435982	38.5956815149402	42.579237318947	n/a	1	1	8	42.3959	0	n/a	n/a	n/a	oneback
42.5950893799309	4	PseudoSloanFovea	8	n/a	1	9	1	8	PseudoSloanFovea	0	0	0	0	0	lowFreqWordsFoveaSloan_PseudoSloan_32.mat	32	lowFreqWordsFoveaSloan_PseudoSloan_33.mat	33	lowFreqWordsFoveaSloan_PseudoSloan_46.mat	46	lowFreqWordsFoveaSloan_PseudoSloan_31.mat	31	3	PseudoSloan	42.6949817629065	43.3949448909843	43.6948590968968	44.3947793059051	44.6947424939135	45.3946478469297	45.6946382459719	46.3946226269472	42.5950893799309	46.5787314659683	n/a	1	1	7	45.7469	0	n/a	n/a	n/a	oneback
46.5949905829038	4	objects1	11	0.70031	1	10	1	11	objects1	1	3	4	1	2	objects1_20.mat	20	objects1_20.mat	20	objects1_87.mat	87	objects1_70.mat	70	0	n/a	46.6945043809246	47.3944269879721	47.694583998993	48.3943754849024	48.6943022969645	49.3942029849859	49.6941667909268	50.3941984879784	46.5949905829038	50.5783106659073	48.3949	1	1	7	49.6948	0	2	n/a	n/a	oneback
50.5950859918958	4	highFreqWords	1	0.70058	1	11	1	1	highFreqWords	1	2	3	1	3	highFreqWords_Courier New_22.mat	22	highFreqWords_Courier New_9.mat	9	highFreqWords_Courier New_9.mat	9	highFreqWords_Courier New_77.mat	77	1	Courier New	50.6940430949908	51.3940500849858	51.6939259779174	52.3938490509754	52.6938089999603	53.3938339659944	53.6936963199405	54.3936225519283	50.5950859918958	54.5778468919452	53.3944	1	1	7	54.3943	0	2	n/a	n/a	oneback
54.5935062939534	4	maleFaces	9	0.7006	1	12	1	9	maleFaces	0	0	0	1	3	maleFaces_1.mat	1	maleFaces_10.mat	10	maleFaces_10.mat	10	maleFaces_82.mat	82	0	n/a	54.6935785639798	55.3935127599398	55.6934633089695	56.3933929959312	56.6933741299435	57.3933027959429	57.6932466858998	58.3932787639787	54.5935062939534	58.5775398788974	57.394	1	1	6	57.7109	0	2	n/a	n/a	oneback
58.5932270219782	4	PseudoSloan	6	n/a	1	13	1	6	PseudoSloan	0	0	0	0	0	consonants_PseudoSloan_74.mat	74	consonants_PseudoSloan_2.mat	2	consonants_PseudoSloan_82.mat	82	consonants_PseudoSloan_12.mat	12	3	PseudoSloan	58.693126924918	59.3930485019227	59.6930538179586	60.3929567779414	60.6929061599076	61.3928176589543	61.6928859669715	62.3927039259579	58.5932270219782	62.5770517939236	62.3932	1	1	8	62.3934	0	2	n/a	n/a	oneback
62.593408034998	4	lowFreqWordsFoveaSloan	5	n/a	1	14	1	5	lowFreqWordsFoveaSloan	1	4	1	0	0	lowFreqWordsFoveaSloan_Sloan_32.mat	32	lowFreqWordsFoveaSloan_Sloan_33.mat	33	lowFreqWordsFoveaSloan_Sloan_46.mat	46	lowFreqWordsFoveaSloan_Sloan_31.mat	31	2	Sloan	62.6926556569524	63.392607711954	63.692612987943	64.3924725719262	64.6924323718995	65.3924426239682	65.6923446229193	66.3922386999475	62.593408034998	66.5763272299664	n/a	1	1	5	65.693	0	n/a	n/a	n/a	oneback
66.5926910059061	4	objects1	11	n/a	1	15	1	11	objects1	0	0	0	0	0	objects1_24.mat	24	objects1_90.mat	90	objects1_6.mat	6	objects1_95.mat	95	0	n/a	66.6922126869904	67.3923324859934	67.6922817539889	68.3920118099777	68.692009508959	69.3919094799785	69.6918505389476	70.3918457019608	66.5926910059061	70.5760846119374	n/a	1	1	5	70.2372	0	n/a	n/a	n/a	oneback
70.5923031879356	4	lowFreqWords	2	n/a	1	16	1	2	lowFreqWords	0	0	0	0	0	lowFreqWords_Sloan_5.mat	5	lowFreqWords_Sloan_35.mat	35	lowFreqWords_Sloan_93.mat	93	lowFreqWords_Sloan_18.mat	18	2	Sloan	70.6917177449213	71.3917155539384	71.6917022519046	72.391541265999	72.6915120359045	73.3914769178955	73.6913832639111	74.3913226359291	70.5923031879356	74.5754230389139	n/a	1	1	6	73.8569	0	n/a	n/a	n/a	oneback
74.5911852789577	4	objects2	12	n/a	1	17	1	12	objects2	0	0	0	0	0	objects2_65.mat	65	objects2_42.mat	42	objects2_53.mat	53	objects2_8.mat	8	0	n/a	74.7080591809936	75.4079474649625	75.7078181050019	76.4077388769947	76.7077868169872	77.4078766359016	77.7076008869335	78.4075197589118	74.5911852789577	78.5915989069035	n/a	1	1	6	78.2498	0	n/a	n/a	n/a	oneback
78.6079508749535	4	lowFreqWordsFoveaSloan	5	n/a	1	18	1	5	lowFreqWordsFoveaSloan	0	0	0	0	0	lowFreqWordsFoveaSloan_Sloan_2.mat	2	lowFreqWordsFoveaSloan_Sloan_71.mat	71	lowFreqWordsFoveaSloan_Sloan_39.mat	39	lowFreqWordsFoveaSloan_Sloan_15.mat	15	2	Sloan	78.7074800629634	79.4072965519736	79.7074963919586	80.4071705059614	80.7072822978953	81.4071816019714	81.7073231179966	82.4071162119508	78.6079508749535	82.5914550549351	n/a	1	1	6	82.4077	0	n/a	n/a	n/a	oneback
82.6090363259427	4	consonants	4	n/a	1	19	1	4	consonants	0	0	0	0	0	consonants_Courier New_11.mat	11	consonants_Courier New_83.mat	83	consonants_Courier New_91.mat	91	consonants_Courier New_55.mat	55	1	Courier New	82.7070207279176	83.4070066789864	83.7070376148913	84.4069244728889	84.7069265269674	85.4067140179686	85.7067959120031	86.4065916679101	82.6090363259427	86.5905326779466	n/a	1	1	8	86.4072	0	n/a	n/a	n/a	oneback
86.6060612929286	4	consonants	4	n/a	1	20	1	4	consonants	0	0	0	1	2	consonants_Sloan_26.mat	26	consonants_Sloan_26.mat	26	consonants_Sloan_21.mat	21	consonants_Sloan_68.mat	68	2	Sloan	86.706610458903	87.4064953998895	87.7065804749727	88.4063703259453	88.706327102962	89.4062722829403	89.7062203699024	90.4062475688988	86.6060612929286	90.5906054829247	90.5425	1	1	8	90.4071	0	2	n/a	n/a	oneback
90.6080411568983	4	highFreqWords	1	n/a	1	21	1	1	highFreqWords	0	0	0	0	0	highFreqWords_Sloan_79.mat	79	highFreqWords_Sloan_23.mat	23	highFreqWords_Sloan_64.mat	64	highFreqWords_Sloan_56.mat	56	2	Sloan	90.7060960589442	91.4061619899003	91.7059821659932	92.4059486188926	92.7058713079896	93.4058021719102	93.7057907129638	94.4057273239596	90.6080411568983	94.5898695850046	90.7065	1	1	6	94.5023	0	2	n/a	n/a	oneback
94.6058607079322	4	consonants	4	n/a	1	22	1	4	consonants	0	0	0	0	0	consonants_Sloan_74.mat	74	consonants_Sloan_2.mat	2	consonants_Sloan_82.mat	82	consonants_Sloan_12.mat	12	2	Sloan	94.7056730729528	95.4055665819906	95.705612215912	96.4054636149667	96.7054277759744	97.4053492189851	97.7054185849847	98.4052516189404	94.6058607079322	98.5895123789087	n/a	1	1	7	98.4064	0	n/a	n/a	n/a	oneback
98.605542155914	4	objects2	12	n/a	1	23	1	12	objects2	1	4	6	0	0	objects2_6.mat	6	objects2_90.mat	90	objects2_52.mat	52	objects2_7.mat	7	0	n/a	98.7051998788957	99.4051682659192	99.7050761749269	100.40500139189	100.705158708966	101.404993397999	101.704837683938	102.404757400975	98.605542155914	102.588994364953	n/a	1	1	7	101.8128	0	n/a	n/a	n/a	oneback
102.604488498997	4	consonants	4	n/a	1	24	1	4	consonants	0	0	0	0	0	consonants_Courier New_64.mat	64	consonants_Courier New_61.mat	61	consonants_Courier New_25.mat	25	consonants_Courier New_50.mat	50	1	Courier New	102.704757775995	103.404662379995	103.704625607934	104.404600117938	104.704483037	105.404409998911	105.704396986985	106.40428556595	102.604488498997	106.588588899933	n/a	1	1	8	106.4107	0	n/a	n/a	n/a	oneback
106.60505370691	4	objects2	12	n/a	1	25	1	12	objects2	0	0	0	0	0	objects2_50.mat	50	objects2_89.mat	89	objects2_1.mat	1	objects2_51.mat	51	0	n/a	106.704257387901	107.404180896003	107.704148103949	108.404074652004	108.704028814915	109.403951173997	109.703959623002	110.403882932966	106.60505370691	110.588091702899	n/a	1	1	8	110.4046	0	n/a	n/a	n/a	oneback
