onset	duration	trial_type	trial_type_index	response_time	runNum	trialNum	task	categoryI	category	fixColorChange	fixColorChangeStimNum	fixColorChangeIncrement	stimRepeat	repeatStimNum	stim1File	stim1Index	stim2File	stim2Index	stim3File	stim3Index	stim4File	stim4Index	fontI	font	tstimulus1Ons	tISI1Ons	tstimulus2Ons	tISI2Ons	tstimulus3Ons	tISI3Ons	tstimulus4Ons	tISI4Ons	tTrialStart	tTrialEnd	tRes	fixBreak	trialDone	nFixBreakSegs	tFixBreak	userQuit	chosenRes	didRecalib	quitDuringRecalib	taskName
10.6581320160003	4	PseudoSloan	6	n/a	1	1	1	6	PseudoSloan	1	3	3	0	0	highFreqWords_PseudoSloan_86.mat	86	highFreqWords_PseudoSloan_55.mat	55	highFreqWords_PseudoSloan_29.mat	29	highFreqWords_PseudoSloan_37.mat	37	3	PseudoSloan	10.6831981980004	11.38322307	11.6832045910005	12.3832238720006	12.6832141780005	13.3832384870002	13.6831540350004	14.3832254810004	10.6581320160003	14.5716601100003	n/a	1	1	8	14.3840348800004	0	n/a	n/a	n/a	oneback
14.6065943500007	4	objects2	12	0.43682	1	2	1	12	objects2	1	3	3	1	3	objects2_21.mat	21	objects2_78.mat	78	objects2_78.mat	78	objects2_17.mat	17	0	n/a	14.683223213	15.3832586250001	15.6831634370001	16.3832601220001	16.6831821840005	17.3832171510003	17.6832035330008	18.3832214050008	14.6065943500007	18.5684682790006	17.12	1	1	8	18.3840582390003	0	3	n/a	n/a	oneback
18.5871020520008	4	maleFaces	9	n/a	1	3	1	9	maleFaces	0	0	0	0	0	maleFaces_89.mat	89	maleFaces_64.mat	64	maleFaces_76.mat	76	maleFaces_91.mat	91	0	n/a	18.6831803390005	19.3831813320003	19.6831998380003	20.3831510560003	20.6831494470007	21.3831730340007	21.6832018640007	22.383235923	18.5871020520008	22.5680378290008	n/a	1	1	8	22.3840540390001	0	n/a	n/a	n/a	oneback
22.5866699520002	4	objects1	11	0.46769	1	4	1	11	objects1	0	0	0	1	4	objects1_3.mat	3	objects1_23.mat	23	objects1_61.mat	61	objects1_61.mat	61	0	n/a	22.683179267	23.3832670950005	23.6832210040002	24.3832047250007	24.6831452810002	25.3831800920007	25.6832012500008	26.3832022690003	22.5866699520002	26.5678309720006	26.1509	1	1	8	26.3839256010006	0	3	n/a	n/a	oneback
26.5893575250002	4	lowFreqWordsFoveaSloan	5	n/a	1	5	1	5	lowFreqWordsFoveaSloan	0	0	0	0	0	lowFreqWordsFoveaSloan_Sloan_54.mat	54	lowFreqWordsFoveaSloan_Sloan_18.mat	18	lowFreqWordsFoveaSloan_Sloan_62.mat	62	lowFreqWordsFoveaSloan_Sloan_34.mat	34	2	Sloan	26.6831668060004	27.38316295	27.6831999060005	28.3832237760007	28.6832026720003	29.3832035190007	29.6832602030008	30.383172244	26.5893575250002	30.5714158760002	n/a	1	1	8	30.3840043480004	0	n/a	n/a	n/a	oneback
30.6043201390003	4	PseudoSloan	6	n/a	1	6	1	6	PseudoSloan	1	4	4	0	0	pseudowords_PseudoSloan_62.mat	62	pseudowords_PseudoSloan_80.mat	80	pseudowords_PseudoSloan_35.mat	35	pseudowords_PseudoSloan_39.mat	39	3	PseudoSloan	30.6832146330007	31.383217908	31.6831506610006	32.383259061	32.6832080820004	33.3832002710005	33.6832193090004	34.3832671650007	30.6043201390003	34.5677281380003	n/a	1	1	8	34.3840605830001	0	n/a	n/a	n/a	oneback
34.583323199	4	objects1	11	0.45204	1	7	1	11	objects1	0	0	0	1	3	objects1_74.mat	74	objects1_45.mat	45	objects1_45.mat	45	objects1_6.mat	6	0	n/a	34.6831956770002	35.3832378270008	35.6831809280002	36.3832018490002	36.6832195010002	37.3831846560006	37.6832245750002	38.3832202680005	34.583323199	38.5674231760004	37.1353	1	1	8	38.3840293100002	0	3	n/a	n/a	oneback
38.5832604900006	4	objects2	12	0.70098	1	8	1	12	objects2	1	3	6	1	2	objects2_11.mat	11	objects2_11.mat	11	objects2_31.mat	31	objects2_10.mat	10	0	n/a	38.6831801920007	39.3832169200005	39.6831983340007	40.3832031840002	40.6832034910003	41.3832402870003	41.6831254390008	42.3832236300004	38.5832604900006	42.5675662520007	40.3842	1	1	8	42.3840319810006	0	3	n/a	n/a	oneback
42.5833584680004	4	blank	13	n/a	1	9	1	13	blank	0	0	0	0	0	n/a	0	n/a	0	n/a	0	n/a	0	0	n/a	42.6832397360004	43.3831806110002	43.6831736460008	44.3831851410005	44.6831471280002	45.3832194960005	45.6831990460005	46.3832231599999	42.5833584680004	46.567597411	n/a	1	1	8	46.384029889	0	n/a	n/a	n/a	oneback
46.5842680280002	4	PseudoCourier	7	n/a	1	10	1	7	PseudoCourier	1	3	2	0	0	consonants_BACS2_21.mat	21	consonants_BACS2_86.mat	86	consonants_BACS2_4.mat	4	consonants_BACS2_22.mat	22	4	BACS2	46.6832349060005	47.3832181400003	47.6831831710006	48.3831794030002	48.6831390910002	49.3831515760003	49.6832472860006	50.3832492840002	46.5842680280002	50.5676386140003	n/a	1	1	8	50.3841877390005	0	n/a	n/a	n/a	oneback
