onset	duration	trial_type	taskName	stimulusCategory	response_time	runNum	blockNum	blockTrial	trialNum	task	stimulusType	locationI	categoryI	sizeCondI	fixTargPres	whichStair	wordIndex	stringLength	string_1	string_2	string_3	string_4	stringFreqBin	stringFreq	ELP_FreqHAL	stringOrthN	ELP_MeanRT	stringCategory	gapLetterI	eccentricity	sizeSpacingCond	xHeightDeg	spacingCondition	fontSizeI	fontSizePoints	fontSpacingDeg	fixationTargColr	tstimulusOns	tresponseOns	tTrialStart	tRes	fixBreak	trialDone	nFixBreakSegs	tFixBreak	userQuit	chosenRes	responseTimeout	respCorrect	didRecalib	quitDuringRecalib	tFeedback	tTrialEnd	year	month	day	runNumber	RT	edfMatchesMat	edfTStart	edfTFixOn	edfTStimOn	edfTStimOff	edfTRespInterval	edfFixBreak	edfTFixBreak	onlineFixBreak	onlineFixBreakInBlink	propBadSamples	horizGazeSD	vertGazeSD	timeOfFirstDevRelStimOns	timeOfMaxDevRelStimOns	maxEyeDev	eyeDevAngle	nBlinksInFixtnInterval	nBlinksInPostStimInterval	medianITIGazeX	medianITIGazeY	meanITIGazeX	meanITIGazeY	medGazeXDuringStim	medGazeYDuringStim	offlineFixBreak	blinkDuringFixBreak	lookedAtOtherStimLoc	breakPosX	breakPosY	correctedBreakPosX	correctedBreakPosY	lookedAtOtherLoc_PostStim	breakPosX_postStim	breakPosY_postStim	correctedBreakPosX_postStim	correctedBreakPosY_postStim	postStimBreakTStart	nPostStimSaccs	postStimSac1_endX	postStimSac1_endY	postStimSac1_dx	postStimSac1_RT	postStimSac2_endX	postStimSac2_endY	postStimSac2_dx	postStimSac2_RT	hasEDFFile
10.682182686	0.149991492959953	9	AttndStim	shapes	1.710685689	2	1	1	1	1	2	11	2	1	0	2	1	4	1	1	1	1		0	0	0	0	real	1	9	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	0.75	10.682182686	10.8321700009997	10.6351958169998	12.392868375	0	1	0	NaN	0	1	0	0	0	0	NaN	14.516947349	2020	12	10	2	1710.685689	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
14.6821828049997	0.149991492959953	4.5	AttndStim	shapes	1.16105142400011	2	1	2	2	1	2	9	2	1	0	1	12	4	1	2	2	2		0	0	0	0	real	2	4.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	1	14.6821828049997	14.8322124179999	14.5542018839997	15.8432342289998	0	1	0	NaN	0	2	0	1	0	0	NaN	18.5163158380001	2020	12	10	2	1161.05142400011	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
18.6821391519998	0.149991492959953	0	AttndStim	shapes	0.741019767000125	2	1	3	3	1	2	6	1	1	1	1	7	4	1	2	1	2		0	0	0	0	pseudo	1	0	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	1	18.6821391519998	18.8321410119997	18.5404525009999	19.4231589189999	0	1	0	NaN	0	1	0	1	0	0	NaN	22.5166233579998	2020	12	10	2	741.019767000125	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
22.682126056	0.149991492959953	6	AttndStim	shapes	1.39492925299965	2	1	4	4	1	2	10	1	1	1	2	5	4	2	1	1	1		0	0	0	0	pseudo	1	6	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	1	22.682126056	22.832184328	22.5485365549998	24.0770553089997	1	1	1	22.6830213640001	0	1	0	1	0	0	NaN	26.5160778169998	2020	12	10	2	1394.92925299965	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
26.6821378209997	0.149991492959953	-6	AttndStim	shapes	1.1238997800001	2	1	5	5	1	2	2	1	1	1	2	8	4	1	2	2	1		0	0	0	0	pseudo	1	-6	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	1	26.6821378209997	26.8320790899998	26.5541479579997	27.8060376009998	1	1	1	26.6836168320001	0	1	0	1	0	0	NaN	30.5180087819999	2020	12	10	2	1123.8997800001	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
30.682130577	0.149991492959953	-9	AttndStim	shapes	1.1990125909997	2	1	6	6	1	2	1	2	1	1	2	8	4	1	2	2	1		0	0	0	0	real	2	-9	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	0.75	30.682130577	30.832172935	30.5489940359998	31.8811431679997	1	1	1	30.6824722639999	0	2	0	1	0	0	NaN	34.5160427189999	2020	12	10	2	1199.0125909997	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
38.6820912640001	0.149991492959953	6	AttndStim	shapes	1.08795921899991	2	2	1	7	1	2	10	2	1	0	2	9	4	2	1	1	2		0	0	0	0	real	1	6	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	0.660083802595045	38.6820912640001	38.8321865729999	38.5437393299999	39.770050483	1	1	1	38.6825698539997	0	1	0	0	0	0	NaN	42.5160691749998	2020	12	10	2	1087.95921899991	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
42.6821323280001	0.149991492959953	9	AttndStim	shapes	1.13795811499995	2	2	2	8	1	2	11	2	1	1	2	8	4	1	2	2	1		0	0	0	0	real	1	9	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	0.580947501931112	42.6821323280001	42.832171986	42.5339372529997	43.820090443	1	1	1	42.682646317	0	1	0	0	0	0	NaN	46.5162600209997	2020	12	10	2	1137.95811499995	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
46.6821213640001	0.149991492959953	1.5	AttndStim	shapes	1.32373429399968	2	2	3	9	1	2	7	1	1	1	1	13	4	2	1	2	2		0	0	0	0	pseudo	2	1.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	0.968245836551854	46.6821213640001	46.8321736449998	46.5335169370001	48.0058556579997	1	1	1	46.682513748	0	1	0	1	0	0	NaN	50.5163699209998	2020	12	10	2	1323.73429399968	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
50.682172415	0.149991492959953	-1.5	AttndStim	shapes	1.11666593299969	2	2	4	10	1	2	5	2	1	1	2	9	4	2	1	1	2		0	0	0	0	real	1	-1.5	ShortLargeFontSpacingDefault	0.431444891935053	defaultSpacing	1	0	0.442507581471849	1	50.682172415	50.8321000759997	50.5337869	51.7988383479997	1	1	1	50.682463393	0	2	0	1	0	0	NaN	54.5158443	2020	12	10	2	1116.66593299969	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
